member_id,home_market,segment,domestic_dining,domestic_retail,domestic_transport,domestic_lodging
M01372,Singapore,core,465.0919829910705,202.99034232563855,150.5300038231004,188.46106322638502
M01373,Singapore,core,1323.1338048035173,130.95470950041022,136.68897362788562,318.4967475769691
M01374,Australia,core,480.1533890160403,174.8438369769209,77.92585442551375,1022.5759310383414
M01375,Singapore,platinum,3472.79025010673,529.3660346100355,286.4668055365839,234.59929165232083
M01376,Japan,core,235.31694138472886,82.44636693394395,40.77989087744173,354.29503273976945
M01377,Singapore,core,674.7843160831604,42.66159941197722,58.523909652939395,485.4818496478516
M01378,United States,gold,976.947605753493,160.4100690030264,270.12931709446974,147.26582450962786
M01379,Australia,core,337.676234741366,269.3545700879745,292.14412101423613,462.21490778373874
M01380,Hong Kong,core,389.7677418715196,263.54799475947846,130.73853618066244,210.93403095273916
M01381,Japan,core,125.60279086461745,733.7617172477156,77.505905572944,109.00482460792435
M01382,Singapore,platinum,211.17902957723663,189.21521866775058,310.4719630252132,380.4247992361274
M01383,Singapore,core,554.8236290755877,295.570450555143,352.5087516543264,560.8510703475594
M01384,Hong Kong,core,631.760651492528,110.36851601732592,168.50886060021904,383.5908334791873
M01385,Australia,core,377.85717731194933,494.18156597799964,105.8475407010631,222.76338268950357
M01386,Singapore,core,202.69383482990546,164.91931209871507,106.96037581009897,116.52398077303198
M01387,Singapore,platinum,1969.704442829818,346.9675206370486,273.76133789546736,113.28841151458101
M01388,Singapore,centurion,747.5494671842808,535.1999133536466,999.0980306614314,2169.0955256416582
M01389,United States,gold,370.8303507441163,264.1436164150289,322.0389729033913,118.35186373668422
M01390,United States,centurion,1085.1904621695837,1707.6514261638386,305.44929216181396,588.0630220720259
M01391,Singapore,core,509.96243668248707,210.99531373982003,174.42033840566506,460.9402043088553
M01392,Singapore,gold,541.6446259872762,261.04232527548425,158.7655004628438,218.21538138898674
M01393,Singapore,core,578.3353510281931,252.5137144527269,155.8178200042726,35.48063816375104
M01394,Japan,gold,464.21172631550183,1129.1319414735494,361.14446974269543,30.217237641344404
M01395,Singapore,gold,335.0003783558009,142.0105477727514,179.91945685850783,657.628726518423
M01396,Japan,centurion,753.6540859856785,977.5904912411503,990.2761605251313,142.91483365417903
M01397,Hong Kong,core,182.31865087499668,98.84703669557916,53.609604182825386,121.11871528748581
M01398,Hong Kong,core,1333.6965289000325,408.3630919076574,112.40179486270715,192.84822995451302
M01399,Singapore,core,531.3298240896899,343.5378971027399,247.72127683963748,72.30754361136235
M01400,Australia,core,408.40898854723923,169.45317235074697,170.5351956716444,397.9165093190849
M01401,Japan,gold,412.9264380245884,1070.609049158663,233.65157858925687,1586.2028579765577
M01402,Singapore,gold,844.7357494973523,379.859187629438,217.76958916508255,216.814207820087
M01403,Singapore,core,356.0679820640963,352.5936821489298,172.09234294902848,88.06499273155528
M01404,Singapore,core,912.0403151781132,205.35536917768084,139.2541008924582,70.40084541781818
M01405,Singapore,platinum,987.081002569672,1899.6247218190738,597.6690917266342,635.8955569295517
M01406,Hong Kong,gold,433.587853041017,311.7965910596994,1364.5865399723054,260.64374630204526
M01407,Singapore,core,213.22221521548695,421.94041483687204,69.20232315958847,288.4497712157238
M01408,Singapore,platinum,588.637368430985,191.9438683551716,512.3131442623838,205.80063014615908
M01409,Hong Kong,platinum,902.3733765132034,232.4842352783625,132.08046354935487,678.3314553095307
M01410,Singapore,core,116.84630065995675,464.35753508538244,90.31077025278911,277.4399849248185
M01411,Japan,core,564.9348228573629,406.81169631973216,225.3640365081424,334.41737590283043
M01412,Hong Kong,gold,265.12640350224564,877.8057387856873,157.06088327478116,1095.2655864291594
M01413,United States,gold,351.1907067160383,220.86181973656517,131.64716937623032,48.87319893210313
M01414,Singapore,core,82.82480938232327,407.30378405701066,63.09289435900993,39.18494255806616
M01415,Singapore,gold,839.1358065682288,635.7860459564712,323.1582087107614,986.0259154679001
M01416,Hong Kong,platinum,832.7231849145919,635.250392788859,992.8108040023186,258.45403496174015
M01417,Japan,core,56.71899572291819,197.26432353078908,102.79444470784695,64.50754737083041
M01418,United States,gold,662.7853623040079,379.6633888243597,291.39381075077824,347.7932240808813
M01419,Singapore,core,571.3009611607175,746.9917396312476,334.870088420721,602.05535953417
M01420,Hong Kong,gold,413.1844561300849,511.8056853984953,105.53846687903795,210.32367403460736
M01421,Australia,core,205.1348824786742,215.63198220541267,63.79070631797492,242.80479838483762
M01422,Singapore,core,94.30551910820628,580.5710309525848,219.95849877541772,72.07432305943794
M01423,Australia,gold,385.41715775002757,323.2114827868682,103.63899318222286,259.8261772964305
M01424,Singapore,gold,100.1976772386865,1098.2416897959579,179.62958177959334,831.2741477670438
M01425,Singapore,gold,904.3937443654496,257.65975562060527,163.81586126187187,277.75360545924354
M01426,Japan,core,776.6633571518041,430.28319555699807,128.8830865122999,51.49961790152569
M01427,Singapore,gold,562.60403077065,579.2870650172753,332.65680235019363,166.53499151077295
M01428,Hong Kong,core,325.2527134411044,291.31093907153746,543.0530573712691,344.91846357241275
M01429,Australia,gold,1064.3731856822908,2290.612860398433,233.30313217208436,1011.0726178187631
M01430,Singapore,gold,665.7718012128967,632.0402414726358,193.0300427119846,1400.0634147333933
M01431,Singapore,core,131.33699024081068,452.99293763501646,463.8661357844022,71.49953134905155
M01432,Singapore,core,202.53646087616067,288.8558828094345,32.44368290348887,660.6617858372194
M01433,Japan,core,349.8371306139427,87.44016132421115,343.61301723498553,517.3749429259639
M01434,Singapore,core,1452.5568124098556,565.7196397176324,151.26080392733627,50.37128481961544
M01435,Singapore,centurion,2705.83456930899,1682.4035360083788,1016.2750359440996,3711.5516011121986
M01436,Australia,core,1159.5781225214307,117.20866725454057,72.7365682897306,152.87905295344356
M01437,Australia,platinum,871.1508392501246,461.5673705210393,596.7053640305184,283.18714786110763
M01438,Singapore,core,440.2122299261417,178.54711554645635,396.6612703991383,156.90710387242495
M01439,Japan,core,166.74384087961252,226.47056677561457,321.02501654317626,25.94973736445944
M01440,Singapore,gold,397.88351356342133,452.06024455870084,358.03222805345496,122.71728914296693
M01441,Singapore,core,652.4891143765348,211.6987805060935,131.20460685418055,39.043604449023334
M01442,Singapore,core,1275.4188906338627,507.91978342458617,118.96904104046529,80.79751393233286
M01443,Hong Kong,core,219.02132083456448,75.22826492118968,228.95298148476908,410.5048278320702
M01444,Japan,core,290.413013377759,1266.4425248676866,118.13064672366932,593.1018591973688
M01445,Hong Kong,gold,551.9734406380844,1026.8188764913211,560.2198101416333,59.20006035452439
M01446,Australia,core,414.0739066684078,321.77301317900873,229.12857854961248,110.99908924211806
M01447,Japan,core,667.5404389270188,40.0332011172529,309.2246649831153,775.3725573349183
M01448,Japan,gold,311.96877161249654,55.951178417741275,89.92200698907979,94.01672892524432
M01449,Hong Kong,core,136.59826751111953,282.85436927243876,123.76451183122443,383.15506274767114
M01450,Hong Kong,core,803.5682179187091,161.2566467387105,302.15957764330983,53.45850641893588
M01451,Singapore,core,377.9032052213558,463.0821680287174,174.3266838682561,555.4570450056697
M01452,United States,core,305.7099522101423,342.15205046963706,292.37264346180325,71.34034139760672
M01453,Singapore,core,728.6673624699123,369.1306757189004,48.44403668440248,76.99315663256776
M01454,Australia,gold,198.08339954436076,1679.2313653646954,398.85685611329825,411.85238773439653
M01455,Australia,gold,260.59083933163805,92.46202593886855,187.92241897725268,543.3254859966958
M01456,Hong Kong,core,377.1968690859767,46.41551650647549,118.5849680657193,157.17356634095896
M01457,Singapore,core,1582.838235082952,243.64367422688298,693.0094444572824,71.71361800959804
M01458,Australia,platinum,595.8203306903176,2583.0369498396435,267.1508276891484,490.54332750920827
M01459,Singapore,gold,749.5188674945273,239.8244709424207,230.5802191521351,464.4648853282124
M01460,Singapore,core,105.9917137144186,71.88743656391757,121.03748232010123,611.7295628607714
M01461,Singapore,core,706.3183196927503,867.1599532121371,47.810306767651724,393.05033277539775
M01462,Hong Kong,gold,938.6596611949607,539.0823678793636,303.150861531996,218.299907180316
M01463,Singapore,core,325.47152145546994,341.7355860005587,49.085435117006874,232.84711594121683
M01464,Singapore,platinum,439.4280501261971,1583.2008352023383,213.62355369448716,321.76732422543637
M01465,Australia,core,1271.366728139751,394.24229095478466,518.0647672628521,405.5998424812471
M01466,United States,gold,445.66771984119305,131.23045361220235,718.7500294409773,138.74475586724282
M01467,Hong Kong,core,591.4305947813999,488.3023840424918,410.5568404636715,242.6770504108171
M01468,Australia,gold,1089.723932207289,990.866465518666,288.8252464720619,134.92164661906594
M01469,Singapore,gold,567.4651573847633,268.4566173620289,79.3730952556168,657.5397088925255
M01470,Singapore,core,464.25108834884117,196.9980557593348,155.2902976645028,110.26156523269646
M01471,Singapore,core,67.10836940604646,488.14982451711353,185.21163479935856,99.64546598406939
M01472,Singapore,core,216.38216075544386,139.30490502642186,221.38328849386232,104.07906680710634
M01473,Singapore,gold,699.5655740345287,342.82058798558313,108.65716599682948,75.0044755943232
M01474,Australia,core,211.1323430972938,382.1872617061832,122.5299369659803,521.0914119004418
M01475,Singapore,gold,424.2257747971723,875.924348551329,133.6320576545964,179.29514193940872
M01476,Japan,centurion,626.6914316728567,1465.9374334596355,958.7060879696879,483.22561102557495
M01477,Hong Kong,platinum,578.2683778622983,274.52086417935686,437.08211703979293,185.45583515692257
M01478,Singapore,core,134.86440205108562,833.8475379774404,63.96374341439078,333.695504842843
M01479,Japan,core,282.36517327151375,143.3534001576556,45.87950363629797,146.48847445592222
M01480,Hong Kong,platinum,2671.6450875943005,542.0219024904441,296.01273951201193,157.64941626092968
M01481,Singapore,core,292.1468836062809,608.5370313523613,364.1803238543191,177.34550804876702
M01482,Singapore,core,429.1012409807946,149.98945188445708,251.56405283632682,306.5518294217493
M01483,Singapore,core,295.2027527617439,418.2969931719642,262.1198062148565,232.29990569514084
M01484,Singapore,core,341.55808099431084,745.3415225474242,177.05102853035436,439.6298665332613
M01485,Hong Kong,core,991.8828922661514,173.25360493498104,188.70544876755625,264.2838629752747
M01486,Singapore,core,511.25682889602336,275.703761629325,283.083773182389,242.68945548163998
M01487,Singapore,core,289.40415768289813,806.7104629301372,51.724458481915306,658.8741188670485
M01488,Hong Kong,core,790.0640978264145,90.2241165796616,143.97874287563465,242.99805334457113
M01489,Singapore,core,1105.080460199533,180.64173914549215,149.00196767683215,131.53916620558076
M01490,Australia,gold,986.2243667053257,576.3563976539212,420.0995610632354,472.39332736021373
M01491,Singapore,gold,549.1271482899724,92.71517641831899,403.4919984236745,122.34616251228988
M01492,Hong Kong,gold,798.0280320204417,257.3533546184763,467.4022839516262,141.81462995669833
M01493,Hong Kong,core,220.33276085502916,893.6886457486683,210.1001910776707,143.76722209135772
M01494,Singapore,core,1087.719114123309,1017.3239354371242,245.14367197216345,378.43787565976385
M01495,Singapore,centurion,3921.098036224169,533.8068101792196,355.99293589995614,88.44035158882872
M01496,Japan,core,247.0904034640132,118.17827614033907,163.5873761841797,156.8049758719324
M01497,Australia,core,682.6445560271793,371.1630333147996,372.89334831837374,66.51937640357148
M01498,Hong Kong,gold,545.100897308821,430.94922772428225,428.25144807792145,172.3792940707653
M01499,Singapore,gold,508.0257203529442,375.0408844224685,146.79015380600603,266.788472129722
M01500,Singapore,core,358.53533958969695,61.864229229819166,71.49787487612684,56.0686672847441
M01501,United States,core,255.22048164577345,473.386079911247,456.54770979705444,88.86338272115842
M01502,Hong Kong,core,232.5557679184567,902.9469803991551,322.14670593946965,98.34810209005848
M01503,Singapore,gold,146.66460952974182,354.2362003581725,146.60688843365867,64.94423657100403
M01504,Japan,centurion,1409.1816387720469,764.4757203682635,576.0057883065645,611.922155547929
M01505,Singapore,gold,703.9638108772718,1652.9047332695309,199.57248458566403,49.33485056714631
M01506,Hong Kong,centurion,327.44760335902976,727.5702731787621,203.00028536857235,896.8190887290745
M01507,United States,platinum,1624.2266237464653,414.9563752306588,205.89686008771363,64.51724730490966
M01508,Singapore,core,974.5214955350314,206.22710727713596,113.88207137809582,766.1023792687421
M01509,Australia,platinum,565.9385924860828,822.1402775547575,600.546502153514,497.0701110857439
M01510,Singapore,gold,780.7996452340486,1215.1761848860872,207.0640982784964,105.79215219550754
M01511,Hong Kong,gold,760.1562915869571,177.27238813124305,291.2193095445042,158.0771683370943
M01512,Japan,gold,568.2893976465487,908.4823811590496,65.57654379329786,53.3093199392032
M01513,Australia,core,371.7545186085583,233.0440481988551,424.66481615294185,156.3447083459896
M01514,Japan,core,335.9714652899694,356.9271373774904,33.91679641723605,539.9543310512289
M01515,Singapore,core,621.0105090802863,123.9096318518432,300.9652535495023,110.87714764190851
M01516,Singapore,core,141.9586503247869,313.51671689154165,82.5092206892072,116.50510191966677
M01517,Australia,gold,740.914577776589,291.1341671686962,307.89943808580495,415.3497301487367
M01518,Australia,platinum,1850.253256936722,536.2513746525002,539.5921452574735,102.99616827057415
M01519,Japan,gold,185.9102652892251,541.5984636312304,158.69838178488328,385.0027779509539
M01520,Australia,gold,768.842395707537,420.7783596172027,211.83972439660775,180.4319690777007
M01521,Japan,gold,440.17457710738205,1002.4462713383242,144.21071535201148,686.4723480101308
M01522,Singapore,core,295.90216962185286,739.1952609223916,203.1864506668264,399.5321496289688
M01523,Australia,gold,793.6058143916065,429.96179389173074,96.38504949759682,365.2194456862342
M01524,Singapore,core,138.16947761091697,616.640906495081,129.95813951788838,50.80266448957648
M01525,Hong Kong,platinum,917.321164243539,428.3259585217008,704.5858681158911,130.07494685260426
M01526,Hong Kong,gold,617.2627069140358,191.8661492823355,225.1057699520458,444.9313229279845
M01527,Singapore,platinum,640.0124725540521,835.7511972404296,675.9899034187057,367.60614742237453
M01528,Hong Kong,core,184.34309693329422,468.4320084147862,404.9498398051416,4768.177489779605
M01529,United States,platinum,3214.319379378149,588.3798457917602,281.40743673304434,195.14463705789026
M01530,Hong Kong,core,240.80451206226618,647.3794314549169,140.38793554661484,507.465796012728
M01531,United States,gold,628.777920985068,804.9639755920783,94.81628792318136,474.7016806846827
M01532,Australia,core,210.19718311992418,166.83125656880426,172.45901972546562,963.5165346212283
M01533,Singapore,platinum,281.59839225131844,1037.872936315027,325.0783356202056,1130.0226458275918
M01534,Singapore,core,502.10948467385424,302.3544773028942,391.9532569202755,442.22064345593566
M01535,Singapore,core,395.0778603186039,1177.1724700085058,172.35146836631316,273.26407658212213
M01536,Singapore,gold,687.826900972668,1502.2493283202323,184.8421916870913,619.5525260566842
M01537,Japan,core,838.2167833373561,265.3755184958567,482.4102677296136,290.19064742968686
M01538,Singapore,core,484.55983908334747,242.05478412616418,518.3091261946546,330.3239492385373
M01539,Singapore,gold,947.8354691644464,551.4169017902567,185.97087764190206,223.9399716234434
M01540,Japan,platinum,1447.6164278916979,1405.6370942316062,776.3055666838897,393.14806789821483
M01541,Singapore,core,933.2287999182038,134.8941912248004,224.4249678848163,741.7476590213308
M01542,Australia,platinum,741.8530818621316,286.1012667979463,180.40564733756614,330.3434641713852
M01543,Hong Kong,gold,510.19322892118777,690.2203249643406,207.84167546664207,276.9663024714948
M01544,Hong Kong,core,223.85956155042712,323.6424580456455,168.8160067986535,239.80643587524426
M01545,Hong Kong,gold,466.63702479909836,309.4795136204796,260.38542914782334,644.8139500296923
M01546,Singapore,core,2411.2555548923883,503.99539244116585,217.85442143191082,71.50215931284889
M01547,Australia,core,185.42151648495033,127.19121346624122,216.31489084654788,1523.373301743146
M01548,Hong Kong,gold,478.22908407423614,713.828813448784,83.40054665019333,132.69090615914274
M01549,Singapore,platinum,710.0281193245593,1333.425613371701,299.8567441845323,127.55161825438533
M01550,Singapore,centurion,354.82981809419204,2678.476178228118,438.1805117702438,105.40162965642182
M01551,United States,core,489.15247356918974,145.79275045575935,330.1402925607595,196.76781643689895
M01552,Hong Kong,core,535.7915692289846,299.4225453693051,203.07274028190682,412.9773904474728
M01553,Singapore,gold,549.8426312836084,342.43907309722215,87.25158281791211,172.25610701951635
M01554,Japan,core,141.04325895037198,440.17031867882366,270.73342533340514,746.0243641377438
M01555,Japan,gold,213.9243352817698,127.64396712502729,173.3572104274343,114.5594238168563
M01556,Singapore,gold,1379.3776448949684,65.67058374131865,386.70887814585603,128.53651697963704
M01557,Singapore,core,278.3961583055899,917.5443624972835,259.2824228438497,728.0623207634986
M01558,Hong Kong,core,317.942921938495,191.29843595396036,324.2931490757737,98.21799787943766
M01559,Hong Kong,gold,1760.3519772807763,649.1452890580271,266.0678868125028,107.016250448397
M01560,Singapore,core,212.93637406678394,286.27189655868364,186.99708161352208,196.69610425276255
M01561,Japan,core,278.51437915578333,564.5450824106002,130.22765491667357,328.47204236261086
M01562,Australia,core,1540.381708512953,104.69708997085013,481.2744907581796,254.87743796625446
M01563,Singapore,gold,884.8734379836717,1291.0703501761336,282.8211137071196,183.86637272765358
M01564,Australia,core,666.7295175640402,430.0451331841679,415.05421820488056,435.54577328692176
M01565,Australia,core,371.810462999758,1025.4069551120463,123.79147455569289,782.5118416549602
M01566,United States,gold,707.2460729883484,382.4610581514232,264.3997058330838,384.95111761274285
M01567,United States,platinum,515.7888951870957,756.750205917439,299.5682785696722,419.58182247935235
M01568,Singapore,gold,376.8377845001087,180.49963710480108,105.39666021365302,1403.148558791172
M01569,Australia,core,1160.108939231677,1141.2262203266216,203.68503600194745,1379.9596807162118
M01570,Singapore,core,978.8851144987611,540.88909256375,246.35622598632943,364.69934853549853
M01571,Singapore,gold,523.2574633289286,215.71571342819774,620.7542126322852,322.2462916811384
M01572,Singapore,core,323.42520527007997,550.0294568784074,210.74932209429397,738.4895282382712
M01573,Singapore,core,324.95588040560574,714.1981522496155,119.13052605769745,249.78919596030798
M01574,Singapore,gold,329.0649099650559,599.9592190888694,181.573901927437,423.15172145927374
M01575,Australia,gold,628.3106909694633,241.55800882596972,153.1496087409981,139.8431498388486
M01576,United States,core,87.20732889226456,695.6268591916669,111.04995915186072,148.10477563293034
M01577,Singapore,gold,503.1296372337811,513.1442217888339,130.00222486752466,206.3210417975646
M01578,Singapore,gold,522.9523794434045,151.03246616610193,225.23855393879262,211.12309160165677
M01579,Singapore,gold,983.7981133272035,420.49854689341475,263.2797550423187,49.52357595839438
M01580,Japan,centurion,758.8364106035112,716.268520260011,707.503293043167,105.06250142473273
M01581,Japan,gold,765.8770057220602,1166.1041118003561,133.7736720636871,163.4006203773816
M01582,Japan,gold,834.1200673460493,5858.893810522111,102.50695644274845,86.97996778397726
M01583,Japan,gold,821.7761142842406,97.89587121605169,111.73085948867939,243.43290469639805
M01584,Hong Kong,core,810.1684544662656,619.8121805741209,259.5846530353719,438.56480814485155
M01585,Australia,core,537.4751630107395,295.37254068302207,153.02138313549736,251.00184813781974
M01586,Japan,core,764.982460610643,300.6401278156829,217.67160768659392,944.6740430133253
M01587,United States,core,1922.2301269347859,531.9990914828218,425.65643363117096,433.00711524582834
M01588,Australia,core,1257.2765934085467,747.6121384390543,463.92785428574365,255.44654658192678
M01589,Singapore,gold,522.146714956611,104.69504512353362,613.7623553284574,215.58678146926724
M01590,United States,core,438.8494823169081,184.71051742282086,349.288007431402,107.37924889551662
M01591,Japan,core,556.0480355228285,55.570434957743025,600.5214309599739,127.46947198688852
M01592,Hong Kong,core,1137.9766063509446,192.18094669524868,113.81635468152805,182.74985439546836
M01593,Singapore,gold,742.6009261839163,530.7947425128962,200.6865394958745,998.9986704733325
M01594,United States,gold,778.5617368599369,527.9171654101484,401.5690443651527,235.64410199962583
M01595,Singapore,core,337.2600609164156,343.3851064567324,131.71457622678105,165.8777748270317
M01596,Singapore,gold,1331.4245810741488,91.47002570044445,231.00119841406973,1400.6424696892536
M01597,Singapore,gold,146.18617710639887,706.7538731279104,298.1907352902793,38.13753707215604
M01598,Australia,platinum,2045.9947226083398,1023.1201145531505,376.6303191493589,220.0728167520591
M01599,Singapore,platinum,1087.54555880478,609.8661036373954,584.1370149756315,470.71972791466294
M01600,Singapore,gold,952.198780857073,441.7819518033737,245.2108478109144,235.23203606422052
M01601,Singapore,core,252.64120932883176,168.19497047970037,189.60250085179777,265.93721635976084
M01602,Hong Kong,core,343.4091741987772,353.6518599304965,372.67680530784713,130.9455424807708
M01603,Japan,gold,434.3266487954845,268.03059548847136,402.8262346159666,349.91174834673063
M01604,Australia,platinum,1504.5455558700457,376.6923427640323,212.20779154052866,1759.1516132810414
M01605,Singapore,gold,1440.6672825112591,552.0729855209344,182.9636523705558,370.98355606654104
M01606,Hong Kong,centurion,1526.8560497384537,982.8073967924582,1765.3695105484117,606.7345810874509
M01607,Japan,core,119.01032298356925,494.07028654959447,97.191967172106,401.44479586420584
M01608,Hong Kong,gold,450.9929037427788,316.39009353247286,492.04514616646,226.8784128963615
M01609,Singapore,core,118.0947151664376,883.9693961108773,131.81195787639734,153.56894545268656
M01610,Singapore,gold,215.57428886145422,293.41194093286555,188.66907167763677,42.48174476532761
M01611,Singapore,core,553.2476193285642,123.35193717344814,89.33093622943468,123.2982874724687
M01612,United States,gold,1094.7491578007273,317.62121531194623,236.75541473655147,141.96242174076755
M01613,Japan,core,1461.1957998499245,202.03632911417796,48.06072606705787,364.9885909746228
M01614,Hong Kong,gold,284.07075324534554,362.57273064752246,123.40128116163191,1288.970930907417
M01615,United States,core,1173.8731671522892,81.66417116399177,165.78954491220185,81.22750605625606
M01616,Japan,platinum,1542.3420419229858,843.7954513088763,124.45722119526133,420.2456989950211
M01617,Australia,gold,207.97668798936553,342.2003386916265,169.5689308900123,676.863477106048
M01618,Japan,core,288.69978978905726,153.2519457246897,121.38943956850045,89.13012189093178
M01619,Australia,gold,1298.968630242107,796.4053906447174,214.70455124872458,105.64270402341414
M01620,Hong Kong,core,163.03988382307153,931.9229835498967,79.63749965633325,1049.6901967659076
M01621,Australia,core,1053.2519012963073,244.06537006055297,236.0171794584522,119.32481978464068
M01622,Australia,gold,790.1264344890541,88.14284427383204,278.3159796940757,235.0758786128287
M01623,Singapore,core,139.46109466830242,69.09714970901557,375.0383023003387,254.7372187237147
M01624,Japan,platinum,2207.226697376155,178.82630950471545,1606.057928169364,430.23212153170317
M01625,Japan,core,807.8079367519998,681.4316940720965,114.27350330404076,192.35524922432097
M01626,Japan,core,278.8739907091901,243.7903082722547,370.58107604411043,51.15471791348522
M01627,Hong Kong,gold,1926.44263408911,493.11540028610824,213.64570430930033,239.96105481616064
M01628,Singapore,core,273.99994366143096,530.7663563183639,78.69152989418959,126.87758277617743
M01629,Singapore,core,399.48923494037143,427.65591710724476,207.85624442808074,663.6914702386533
M01630,Singapore,core,132.80258604715883,137.07634594836938,126.96664613916579,411.0594836283155
M01631,Hong Kong,core,2278.593706103373,636.5090982688508,339.64307620966684,88.58433376959486
M01632,Hong Kong,gold,352.7777650304612,175.57181725565837,114.4526955376904,537.2581048241434
M01633,Hong Kong,core,335.91268842560703,234.15418964672006,93.09708772628616,144.3286958753354
M01634,Hong Kong,gold,384.8122537987821,390.6395672419962,381.38809234987605,218.69613766780012
M01635,Singapore,centurion,3507.031101479884,109.11413995777946,226.7446509158171,605.0631838847527
M01636,Hong Kong,core,761.8961142246031,817.9846666855052,134.59422103954714,64.0646740526956
M01637,Japan,gold,1292.340974567284,292.57148635366525,184.85529838020184,2222.9659924890107
M01638,Singapore,core,753.0564801825506,173.85279987571633,296.31253706445443,107.23693718007931
M01639,Singapore,core,567.34492115914,170.2181770961909,309.6251461239414,79.96098080419719
M01640,Hong Kong,core,440.8425005888491,233.72874014473723,73.76592593837637,84.64709952953734
M01641,Australia,gold,634.115412875579,656.0002555916436,83.51160287401923,36.3862572790151
M01642,Japan,core,596.4471800738827,59.28489177652697,158.24625333176772,406.3171014813111
M01643,Hong Kong,core,969.9621677279513,568.3200866437071,89.86465231616911,216.51449604654587
M01644,Singapore,core,995.3775854694087,518.0283964197797,326.72260803107383,32.03165499371899
M01645,Hong Kong,gold,1335.1770287967586,1041.6328498536184,135.05239176163465,354.0921951500304
M01646,Singapore,gold,553.6201565007115,300.3109650962254,262.2395231730405,153.16472951522675
M01647,Singapore,core,1044.300108947601,877.8470460416034,152.91326350641128,319.3609077572425
M01648,Singapore,gold,322.15748311925876,643.7275870596856,237.57294365377578,157.19945497028903
M01649,Singapore,gold,1037.403514075368,933.2304732945496,327.32979330661897,935.8799908151597
M01650,Singapore,gold,683.7200022399401,319.61174748119714,132.17479540109707,317.02924562704266
M01651,Singapore,platinum,648.0897008462499,610.0878528376065,448.28048632050377,121.85184847706898
M01652,United States,core,131.52463434229335,1405.6111037579215,117.28988324434785,44.58863015160398
M01653,United States,platinum,1144.5287084972258,708.6517201949038,1100.4571350261158,277.28902484574246
M01654,Singapore,core,218.6755152740413,255.02452888586,138.27141466392086,129.58724449390328
M01655,Japan,core,356.7709396007862,167.2715030587912,205.88160845495003,715.819214860173
M01656,Singapore,centurion,641.001365004392,767.595005962496,321.1921049963586,1046.0120212666839
M01657,Hong Kong,core,310.38984322059997,771.0634390272587,68.3713042444561,271.28738128884754
M01658,Singapore,core,443.9096040555808,297.99574553745225,115.86601033787888,260.9191748307186
M01659,United States,core,377.0693441957272,310.0987255325624,72.16591635127811,881.461143433612
M01660,Singapore,platinum,329.8963240618527,1810.7074525125608,257.76975104356524,241.22063848508418
M01661,Hong Kong,core,200.9412019087468,181.8441075881713,114.84918603853947,813.6926599937613
M01662,Singapore,core,141.4235723649537,522.4975159472057,366.61827720295196,397.97204792604583
M01663,United States,centurion,757.6683750080075,873.2829977531919,1208.2554864411754,500.58394814496376
M01664,Singapore,gold,380.2393390924326,417.42064389458227,781.8752965433267,912.6433341706525
M01665,Singapore,core,573.5345811293239,403.98030547950816,192.36178732848876,371.74889768633614
M01666,Hong Kong,core,418.7831149768552,415.1438192687466,108.29921984771097,49.195860176896566
M01667,United States,core,1410.5001925965075,504.81900105233797,101.88416986636953,247.86107024196028
M01668,Singapore,platinum,815.653241283837,1617.3594291556838,637.6936991264373,96.25749958639443
M01669,Singapore,centurion,3404.383877728056,271.0409373106351,337.3939077144884,183.20652420778234
M01670,Singapore,core,438.8520792990747,445.09586765252016,211.4082528496984,403.8696155461975
M01671,Singapore,core,275.93610106711674,77.28980216748431,60.684370549971746,73.1864520272617
M01672,Singapore,centurion,803.5568880804067,1729.8530751465948,587.6734689608421,208.05422311839948
M01673,United States,centurion,979.5448966463321,1894.7478578696096,1274.7358886151442,597.9288032175391
M01674,Singapore,platinum,1534.8382533919255,295.3969424297336,627.3749509367077,1186.2901877713173
M01675,United States,core,158.0321030853977,149.2366840656282,156.4249875872691,31.810647034295258
M01676,Hong Kong,platinum,691.114997222258,319.11444942760266,712.2070822158161,347.0411861058212
M01677,Japan,core,408.4777859125948,116.01454066705486,176.59049762022747,274.19467432415007
M01678,Singapore,core,542.8509560520141,571.9460062972661,113.57797088381457,41.582169415781586
M01679,Singapore,core,561.8250298209321,139.59113509712333,116.24881635792788,898.6646986278643
M01680,Hong Kong,gold,940.9941861588046,681.4534679089313,251.68263648809645,2798.150534198108
M01681,Hong Kong,core,2139.0847684633927,652.0823983470868,216.90780520849498,38.47309540647318
M01682,Singapore,platinum,161.321179583595,270.61527305908606,572.339521770566,709.7660484803607
M01683,United States,core,195.23325228610986,69.67320161397011,125.46165422407735,297.8787506641625
M01684,Hong Kong,core,878.9498902919315,492.26302309320636,152.44786321061656,290.1428577285631
M01685,Singapore,core,1182.2580080243388,468.46149177366095,67.03317819195182,248.04006010008786
M01686,Japan,platinum,360.0218882191312,409.1425616608812,343.1467549917589,75.43416026202432
M01687,Singapore,core,214.57400525857025,658.3130479499074,327.859156853146,157.55918330783348
M01688,Singapore,core,448.6512619636358,322.00767766173857,103.64829112015148,492.5997216972987
M01689,Japan,core,297.6014969144453,211.71828204910915,407.1420836979028,1009.1684872189916
M01690,Hong Kong,core,836.9544514968421,228.7499000898735,96.40818357203646,757.1497720695227
