trip_id,member_id,category,dest_country,dest_district,true_spend,observed_spend,acceptance_leakage,cash_leakage,total_leakage,true_cause,extensive_margin
T004136,M04359,retail,Thailand,Patong,49.88475672393993,13.185385153376705,16.947446599159356,19.751924971403866,36.69937157056322,no_demand,0
T004137,M01654,retail,South Korea,Gangnam,496.88618216226354,449.93222625798296,24.23827331549228,22.715682588788297,46.953955904280576,rail_substitution,0
T004138,M00146,retail,Thailand,Old City,394.55043509662903,81.60548510533872,156.72226588379408,156.2226841074962,312.9449499912903,cash,0
T004139,M02037,retail,Italy,Centro Storico,1054.5469587917773,662.4649950486548,316.5990259898782,75.4829377532443,392.0819637431225,rail_substitution,0
T004140,M03722,retail,Japan,Namba,344.42958130682644,328.95721150894843,0.0,15.472369797878002,15.472369797878002,rail_substitution,0
T004141,M02597,retail,Indonesia,Malioboro,361.3827177263074,16.69332076210875,97.39486185832158,247.29453510587712,344.6893969641987,rail_substitution,0
T004142,M01627,retail,South Korea,Gangnam,907.4994750980967,731.8173002443973,134.1948669633614,41.487307890338,175.6821748536994,rail_substitution,0
T004143,M00495,retail,Japan,Gion,605.8619794628316,397.88461027541155,141.31050667794773,66.66686250947237,207.9773691874201,rail_substitution,0
T004144,M04709,retail,Japan,Namba,65.35578932380807,60.235481241942125,0.0,5.120308081865943,5.120308081865943,no_demand,0
T004145,M02828,retail,France,Le Marais,154.15135927178682,142.3253020322974,4.778863186697919,7.047194052791497,11.826057239489415,rail_substitution,0
T004146,M03688,retail,France,Montmartre,467.0924310118113,189.6026299280667,256.1361716543295,21.35362942941515,277.4898010837446,rail_substitution,0
T004147,M00287,retail,Japan,Namba,794.2141269617886,712.2285531472202,0.0,81.9855738145684,81.9855738145684,rail_substitution,0
T004148,M03262,retail,Vietnam,District 1,137.06846324159864,43.192544788556745,55.843430890307076,38.032487562734815,93.87591845304189,cash,0
T004149,M00266,retail,Malaysia,KLCC,202.7462136690151,127.04524109012834,0.0,75.70097257888676,75.70097257888676,cash,0
T004150,M01112,retail,Indonesia,SCBD,207.42819342386954,0.0,65.48488472514921,141.94330869872033,207.42819342386954,cash,1
T004151,M01580,retail,Indonesia,Malioboro,76.52237879608343,3.844001134438295,20.314041567673403,52.36433609397173,72.67837766164513,no_acceptance,0
T004152,M02207,retail,South Korea,Myeongdong,1360.8583175963163,1158.1746550199503,140.47057092565979,62.21309165070625,202.68366257636603,rail_substitution,0
T004153,M01625,retail,Thailand,Old City,1220.177375506291,0.0,737.0467850099234,483.1305904963675,1220.177375506291,no_acceptance,1
T004154,M02968,retail,Singapore,Orchard,131.74466555901498,121.76741773138174,0.0,9.977247827633235,9.977247827633235,rail_substitution,0
T004155,M04351,retail,Indonesia,Malioboro,469.68981505642176,23.68155688234845,124.599074057221,321.4091841168523,446.0082581740733,rail_substitution,0
T004156,M02058,retail,France,Le Marais,658.5502167668228,658.5502167668228,0.0,0.0,0.0,rail_substitution,0
T004157,M03491,retail,Vietnam,Old Quarter,405.30904015670205,32.19160841492468,260.6560335158905,112.46139822588685,373.11743174177735,rail_substitution,0
T004158,M01316,retail,South Korea,Myeongdong,757.0883857765984,645.4546399028717,77.02264160006587,34.611104273660885,111.63374587372675,rail_substitution,0
T004159,M01994,retail,Japan,Namba,389.1199255990669,356.30897165692903,0.0,32.81095394213787,32.81095394213787,rail_substitution,0
T004160,M02327,retail,Vietnam,Ba Dinh,170.69327401962178,0.0,123.33088541713877,47.36238860248301,170.69327401962178,no_acceptance,1
T004161,M02479,retail,Vietnam,Han River,746.3111590037996,0.0,539.2316514243494,207.07950757945025,746.3111590037996,no_acceptance,1
T004162,M01759,retail,South Korea,Gangnam,199.51929437068955,199.51929437068955,0.0,0.0,0.0,rail_substitution,0
T004163,M03206,retail,Singapore,Orchard,539.5595237499978,427.5351929366697,64.88585688049704,47.138473932831005,112.02433081332805,rail_substitution,0
T004164,M03761,retail,South Korea,Myeongdong,15.426540237650379,15.426540237650379,0.0,0.0,0.0,no_demand,0
T004165,M00291,retail,Australia,CBD,115.1028991699498,105.09097201739426,4.749875164681882,5.262051987873647,10.01192715255553,rail_substitution,0
T004166,M03965,retail,Australia,Laneways,303.8487348289335,280.6939205629969,9.264044783590691,13.890769482345945,23.154814265936636,rail_substitution,0
T004167,M03486,retail,Hong Kong,Mong Kok,151.77189478890554,137.74971739156453,0.0,14.02217739734101,14.02217739734101,rail_substitution,0
T004168,M02087,retail,Indonesia,SCBD,258.91651311874114,48.877079138607485,32.8626194778259,177.17681450230776,210.03943398013365,cash,0
T004169,M00137,retail,Vietnam,Ba Dinh,4474.567982911892,0.0,3233.0063053818217,1241.56167753007,4474.567982911892,no_acceptance,1
T004170,M02535,retail,Singapore,Chinatown,219.86510360953557,178.8925600129681,21.764087441061946,19.20845615550553,40.972543596567476,rail_substitution,0
T004171,M03951,retail,Singapore,Chinatown,760.971046254413,645.9118156187402,48.577198072897545,66.4820325627752,115.05923063567275,rail_substitution,0
T004172,M02241,retail,Japan,Shibuya,340.4626856742202,316.0791065172785,0.0,24.38357915694172,24.38357915694172,rail_substitution,0
T004173,M03581,retail,Italy,Duomo,2692.2610158037214,0.0,2499.5528874675183,192.70812833620312,2692.2610158037214,rail_substitution,1
T004174,M01751,retail,Singapore,Chinatown,633.435686667472,441.0998526638542,136.99589412715181,55.33993987646602,192.33583400361783,rail_substitution,0
T004175,M04846,retail,South Korea,Gangnam,554.3951739089978,554.3951739089978,0.0,0.0,0.0,rail_substitution,0
T004176,M01605,retail,France,Montmartre,245.43792944899312,133.82323537180386,100.39423695690635,11.220457120282902,111.61469407718926,rail_substitution,0
T004177,M00609,retail,Thailand,Old City,329.1576310837246,0.0,198.82730053987208,130.3303305438525,329.1576310837246,no_acceptance,1
T004178,M03791,retail,Hong Kong,Central,247.8101032898847,247.8101032898847,0.0,0.0,0.0,rail_substitution,0
T004179,M03233,retail,Indonesia,Ubud,1898.4345594164872,0.0,599.3339971273272,1299.10056228916,1898.4345594164872,no_acceptance,1
T004180,M04482,retail,Italy,Duomo,411.07184759065433,193.4438214235596,188.20410111083447,29.42392505626026,217.62802616709473,rail_substitution,0
T004181,M00378,retail,Thailand,Old City,261.0202701354357,46.62220505703862,111.04679847281147,103.35126660558558,214.39806507839705,cash,0
T004182,M04639,retail,Japan,Gion,1292.5720579439078,697.6389373788579,452.7031629319042,142.22995763314566,594.9331205650499,rail_substitution,0
T004183,M00994,retail,France,Montmartre,1737.1420442915148,865.4894219025277,792.2373182280862,79.41530416090086,871.6526223889871,rail_substitution,0
T004184,M02209,retail,Italy,Duomo,144.89138957005085,55.15214967686015,79.36812493361808,10.371114959572623,89.7392398931907,rail_substitution,0
T004185,M03971,retail,Malaysia,Bukit Bintang,1166.2266074436168,503.87234071524273,185.11308026565945,477.24118646271467,662.3542667283741,cash,0
T004186,M01129,retail,Malaysia,George Town,100.02312376632841,23.025503535575357,36.066334702475174,40.93128552827788,76.99762023075306,cash,0
T004187,M04301,retail,South Korea,Gangnam,16.032352103241017,13.258662193763966,2.040753807402096,0.7329361020749552,2.773689909477051,no_demand,0
T004188,M02937,retail,Indonesia,Seminyak,129.26644068568518,19.132617195501265,21.676676022584157,88.45714746759975,110.13382349018391,cash,0
T004189,M00512,retail,Thailand,Khao San,409.38973545306743,0.0,247.29141384591318,162.09832160715425,409.38973545306743,no_acceptance,1
T004190,M03532,retail,Malaysia,George Town,321.75880312198126,68.73780848409172,121.35142718276589,131.66956745512366,253.02099463788954,cash,0
T004191,M01496,retail,Japan,Ginza,482.4328409171518,426.56774794062113,2.7799267741661993,53.08516620236446,55.86509297653066,rail_substitution,0
T004192,M03659,retail,Hong Kong,Mong Kok,410.56448168103515,397.67793355064765,0.0,12.886548130387496,12.886548130387496,rail_substitution,0
T004193,M01493,retail,Hong Kong,Central,3212.61398862707,3212.61398862707,0.0,0.0,0.0,rail_substitution,0
T004194,M04034,retail,South Korea,Haeundae,370.044930354346,342.3106232835851,10.817307799538241,16.916999271222664,27.734307070760906,rail_substitution,0
T004195,M03953,retail,Hong Kong,Central,212.10188679973547,176.42507555585112,8.170345979970335,27.50646526391401,35.676811243884345,rail_substitution,0
T004196,M00547,retail,Thailand,Khao San,124.36985291151856,0.0,75.12547116566267,49.24438174585589,124.36985291151856,no_acceptance,1
T004197,M02387,retail,Australia,Laneways,232.72026196473612,201.1852947570783,20.895911841364125,10.63905536629369,31.534967207657814,rail_substitution,0
T004198,M03332,retail,Indonesia,Ubud,178.69091576494287,6.374967691800646,50.03758562194811,122.27836245119413,172.31594807314224,no_acceptance,0
T004199,M04770,retail,Japan,Gion,1392.8990101729821,762.2864946532046,477.3429426657193,153.2695728540582,630.6125155197775,rail_substitution,0
T004200,M04234,retail,Japan,Gion,92.62474162656639,51.02247873587217,31.410171087098007,10.192091803596213,41.60226289069422,rail_substitution,0
T004201,M04240,retail,Indonesia,Seminyak,112.74791883062508,12.357058139722563,23.237353332282964,77.15350735861955,100.39086069090251,cash,0
T004202,M00239,retail,South Korea,Myeongdong,450.0071669425173,450.0071669425173,0.0,0.0,0.0,rail_substitution,0
T004203,M03767,retail,Italy,Centro Storico,3539.9269714336265,2660.0352178874177,626.5089288098902,253.38282473631853,879.8917535462087,rail_substitution,0
T004204,M04085,retail,Hong Kong,Mong Kok,438.49658808553255,348.34383007498474,33.28626167471913,56.866496335828685,90.15275801054781,rail_substitution,0
T004205,M03275,retail,Indonesia,Seminyak,141.86796996966802,18.80227241230867,25.98531169719831,97.08038586016104,123.06569755735936,cash,0
T004206,M01855,retail,Vietnam,Han River,445.3088186572384,49.89433405105905,271.85431834601206,123.5601662601673,395.41448460617937,rail_substitution,0
T004207,M02535,retail,Malaysia,George Town,164.92675188552894,28.752601955608558,68.68311667196332,67.49103325795707,136.1741499299204,cash,0
T004208,M02555,retail,Australia,Laneways,1082.4462310372282,978.3964741327449,54.56457118917149,49.4851857153119,104.04975690448339,rail_substitution,0
T004209,M01692,retail,Japan,Namba,324.8173778541393,221.29549114934215,67.78015640297397,35.74173030182317,103.52188670479714,rail_substitution,0
T004210,M01735,retail,Italy,Centro Storico,364.7273990673756,226.85959911610686,111.76114312467465,26.106656826594076,137.86779995126872,rail_substitution,0
T004211,M02417,retail,Indonesia,Ubud,75.47289517181957,2.897000593092234,20.929721120192195,51.646173458535145,72.57589457872734,no_acceptance,0
T004212,M00756,retail,Australia,Laneways,1278.5136527613902,1278.5136527613902,0.0,0.0,0.0,rail_substitution,0
T004213,M02831,retail,France,Montmartre,284.4484957455714,0.0,271.444628916156,13.003866829415415,284.4484957455714,rail_substitution,1
T004214,M02644,retail,Thailand,Old City,234.1911000704982,47.65654725914299,93.80632596719968,92.72822684415553,186.5345528113552,cash,0
T004215,M02626,retail,Australia,CBD,919.8299568537508,794.0949767581961,83.68397106040038,42.051009035154266,125.73498009555465,rail_substitution,0
T004216,M02024,retail,Indonesia,Malioboro,184.14161242718424,8.990634216801281,49.14269888443397,126.00827932594899,175.15097821038296,rail_substitution,0
T004217,M04085,retail,South Korea,Haeundae,714.4932653597726,0.0,681.8294425158535,32.66382284391909,714.4932653597726,rail_substitution,1
T004218,M01741,retail,France,Montmartre,172.27864534362584,99.88305345215039,64.51968959243695,7.875902299038501,72.39559189147545,rail_substitution,0
T004219,M04213,retail,Vietnam,Ba Dinh,681.0339551174928,0.0,492.0669614323591,188.96699368513373,681.0339551174928,no_acceptance,1
T004220,M00513,retail,Thailand,Sukhumvit,1302.6268149813116,653.2991787296357,133.551098387916,515.7765378637598,649.3276362516758,cash,0
T004221,M04056,retail,Japan,Namba,1042.4595712073533,986.639600741902,0.0,55.81997046545132,55.81997046545132,rail_substitution,0
T004222,M04030,retail,France,Le Marais,416.4789141451836,380.5384638318136,16.90067187260877,19.03977844076121,35.94045031336998,rail_substitution,0
T004223,M01753,retail,Australia,CBD,420.33719399257194,408.30725221085527,0.0,12.029941781716673,12.029941781716673,rail_substitution,0
T004224,M00124,retail,Vietnam,Old Quarter,60.916608276626825,5.834179698676923,38.17985236272554,16.902576215224357,55.0824285779499,no_demand,0
T004225,M04903,retail,Italy,Duomo,494.95095106864875,0.0,459.5230817652005,35.42786930344823,494.95095106864875,rail_substitution,1
T004226,M01553,retail,Thailand,Patong,447.4979645707475,148.9666587418247,121.34398846919925,177.18731735972358,298.5313058289228,cash,0
T004227,M02841,retail,Australia,Laneways,326.1446745594922,294.20870844294484,17.025913933011793,14.910052183535583,31.935966116547377,rail_substitution,0
T004228,M04933,retail,Vietnam,District 1,378.9319089870788,141.5983165092018,132.19107628673717,105.14251619113986,237.33359247787703,cash,0
T004229,M03719,retail,Malaysia,Bukit Bintang,155.64595385948766,92.91702691540031,0.0,62.72892694408735,62.72892694408735,cash,0
T004230,M01671,retail,France,Le Marais,46.58981989137894,35.956660811845126,8.503255696195666,2.1299033833381458,10.633159079533812,no_demand,0
T004231,M01375,retail,Thailand,Khao San,469.13271004925764,0.0,283.3790911270795,185.75361892217813,469.13271004925764,no_acceptance,1
T004232,M02631,retail,Singapore,Chinatown,616.2712051616671,588.8249129678709,0.0,27.44629219379624,27.44629219379624,rail_substitution,0
T004233,M01599,retail,Singapore,Orchard,1683.7789224167757,1683.7789224167757,0.0,0.0,0.0,rail_substitution,0
T004234,M01807,retail,Singapore,Orchard,104.373400970002,84.16614493525155,11.088701687473247,9.118554347277197,20.207256034750444,rail_substitution,0
T004235,M00544,retail,South Korea,Gangnam,939.1722893155641,939.1722893155641,0.0,0.0,0.0,rail_substitution,0
T004236,M01512,retail,Japan,Namba,1659.5343727952086,1552.0764201718566,0.0,107.45795262335196,107.45795262335196,rail_substitution,0
T004237,M00037,retail,France,Montmartre,229.18114506583046,112.91902236133029,105.78486184770625,10.477260856793919,116.26212270450017,rail_substitution,0
T004238,M00262,retail,France,Montmartre,357.5616514346796,173.02875764448237,168.18658094936086,16.34631284083639,184.53289379019725,rail_substitution,0
T004239,M02270,retail,France,Montmartre,2364.857499629496,1044.513906048866,1212.2316068565624,108.11198672406772,1320.34359358063,rail_substitution,0
T004240,M04514,retail,Malaysia,George Town,272.4856826127604,51.586741376173585,109.39283287462035,111.50610836196645,220.8989412365868,cash,0
T004241,M02952,retail,Thailand,Patong,88.30722756310084,0.0,53.34188247959987,34.96534508350097,88.30722756310084,cash,1
T004242,M02129,retail,Japan,Namba,1488.529297626594,1228.4442620259326,96.2926515428635,163.7923840577978,260.0850356006613,rail_substitution,0
T004243,M01051,retail,Indonesia,Ubud,506.8076305262054,17.16370611016915,142.83498411134764,346.80894030468863,489.64392441603627,rail_substitution,0
T004244,M02410,retail,Malaysia,George Town,145.3160482890531,0.0,85.85007241875579,59.465975870297314,145.3160482890531,no_acceptance,1
T004245,M02507,retail,Malaysia,George Town,402.3565538090556,0.0,237.70491758734784,164.65163622170775,402.3565538090556,no_acceptance,1
T004246,M02457,retail,Japan,Shibuya,134.23446262419282,117.44482463523218,2.018962872931212,14.770675116029423,16.789637988960635,rail_substitution,0
T004247,M03547,retail,Malaysia,Bukit Bintang,46.08310729435578,20.675688307604197,6.549371450642518,18.858047536109062,25.40741898675158,no_demand,0
T004248,M00976,retail,Thailand,Old City,305.0690759062386,54.78656472222637,129.49007088523507,120.79244029877714,250.2825111840122,cash,0
T004249,M04803,retail,South Korea,Gangnam,227.84045724635195,227.84045724635195,0.0,0.0,0.0,rail_substitution,0
T004250,M04419,retail,Thailand,Khao San,53.1362776517509,6.361405514136319,25.73550383428302,21.03936830333156,46.77487213761458,no_demand,0
T004251,M03371,retail,Italy,Centro Storico,766.5958339464347,0.0,711.7240189615691,54.87181498486564,766.5958339464347,rail_substitution,1
T004252,M04709,retail,South Korea,Haeundae,39.73205989422325,21.433536590463152,16.48212974411555,1.8163935596445455,18.298523303760096,no_demand,0
T004253,M00919,retail,South Korea,Myeongdong,67.42189684322453,67.42189684322453,0.0,0.0,0.0,no_demand,0
T004254,M00588,retail,Vietnam,Ba Dinh,471.8088280372821,109.0880754492469,231.80760918547156,130.91314340256366,362.7207525880352,rail_substitution,0
T004255,M01055,retail,Japan,Shibuya,78.64924980817894,75.41127227317983,0.0,3.2379775349991036,3.2379775349991036,rail_substitution,0
T004256,M04783,retail,Indonesia,Malioboro,238.94114188008004,12.648346330290869,62.785146455034614,163.50764909475456,226.29279554978916,rail_substitution,0
T004257,M03876,retail,Australia,CBD,2457.0829679236126,2117.7475030284354,227.00729237327778,112.32817252189943,339.3354648951772,rail_substitution,0
T004258,M03281,retail,Vietnam,District 1,421.55426233571507,144.61750399549902,159.96778633794452,116.96897200227153,276.93675834021604,cash,0
T004259,M02491,retail,Thailand,Khao San,603.9311145554077,0.0,364.8039172713116,239.1271972840961,603.9311145554077,no_acceptance,1
T004260,M04183,retail,South Korea,Myeongdong,75.71067076094978,75.71067076094978,0.0,0.0,0.0,rail_substitution,0
T004261,M02813,retail,South Korea,Gangnam,1093.5639726341467,1093.5639726341467,0.0,0.0,0.0,rail_substitution,0
T004262,M03045,retail,Thailand,Patong,92.35233638048602,31.667250264431296,24.11807569209089,36.567010423963836,60.68508611605473,cash,0
T004263,M04005,retail,Indonesia,Malioboro,73.69443595165495,3.0414478413494335,20.223815976079567,50.42917213422595,70.65298811030551,no_acceptance,0
T004264,M01634,retail,Singapore,Chinatown,210.9655344153857,169.18740921130296,23.347177538384216,18.43094766569851,41.77812520408273,rail_substitution,0
T004265,M01704,retail,Singapore,Orchard,80.54888470010275,70.45533953436019,3.056413330194218,7.037131835548337,10.093545165742555,rail_substitution,0
T004266,M00919,retail,Indonesia,Ubud,130.95953119741108,5.484388235753795,35.8594120575731,89.61573090408419,125.47514296165728,no_acceptance,0
T004267,M01076,retail,Japan,Namba,154.12484815705022,147.82001973403507,0.0,6.304828423015152,6.304828423015152,rail_substitution,0
T004268,M03716,retail,Australia,Laneways,32.383276999007094,31.612920048024435,0.0,0.7703569509826593,0.7703569509826593,no_demand,0
T004269,M02203,retail,Hong Kong,Mong Kok,160.9927232340319,143.75349634489328,0.0,17.23922688913862,17.23922688913862,rail_substitution,0
T004270,M00832,retail,Indonesia,SCBD,551.1681315536846,110.76735152881804,63.235906963696664,377.1648730611699,440.40078002486655,cash,0
T004271,M03083,retail,Indonesia,Malioboro,269.83634154276166,0.0,85.18707813491643,184.64926340784524,269.83634154276166,no_acceptance,1
T004272,M02090,retail,Thailand,Old City,750.423201271843,186.99899049286114,266.29330864091753,297.13090213806436,563.4242107789819,cash,0
T004273,M00488,retail,Indonesia,SCBD,88.25313066646655,0.0,27.861429986604957,60.391700679861586,88.25313066646655,cash,1
T004274,M01039,retail,South Korea,Gangnam,439.0340040340085,411.3728215512002,7.590274014549493,20.07090846825878,27.66118248280827,rail_substitution,0
T004275,M03791,retail,Indonesia,Ubud,96.8217589267105,3.6276513611559826,26.938886473195197,66.25522109235932,93.19410756555452,no_acceptance,0
T004276,M03297,retail,Hong Kong,Mong Kok,584.9670133515597,455.9179122948916,53.18756547078914,75.86153558587893,129.04910105666806,rail_substitution,0
T004277,M00979,retail,Japan,Ginza,485.15936100010236,485.15936100010236,0.0,0.0,0.0,rail_substitution,0
T004278,M00476,retail,Thailand,Old City,76.38613214034362,0.0,46.14095806359522,30.2451740767484,76.38613214034362,no_acceptance,1
T004279,M00739,retail,Malaysia,KLCC,862.634896256002,488.42131532103474,21.207656746894145,353.0059241880731,374.21358093496724,cash,0
T004280,M00058,retail,Vietnam,Han River,24.327867402055567,0.0,17.577596095915045,6.750271306140522,24.327867402055567,no_demand,1
T004281,M04134,retail,Australia,Laneways,221.12612298212736,218.18989159707854,0.0,2.9362313850488135,2.9362313850488135,rail_substitution,0
T004282,M01021,retail,Indonesia,Malioboro,34.83118541995764,1.8030134163595746,9.19315891883153,23.835013084766537,33.028172003598065,no_demand,0
T004283,M04477,retail,Italy,Duomo,1343.4838190645155,603.7989356246105,643.5202654098782,96.16461803002676,739.684883439905,rail_substitution,0
T004284,M01820,retail,Vietnam,Han River,113.69544333296923,14.973670598701123,67.17461423961845,31.547158494649665,98.72177273426811,rail_substitution,0
T004285,M01550,retail,Malaysia,Bukit Bintang,780.5103230253625,430.5123789426372,30.598892277924676,319.3990518048006,349.99794408272527,cash,0
T004286,M01914,retail,South Korea,Haeundae,804.9495021694958,544.6848279695286,223.465547865409,36.799126334558196,260.2646741999672,rail_substitution,0
T004287,M01677,retail,Vietnam,District 1,7.004130837205856,3.1632044625175637,1.897485026810434,1.943441347877858,3.840926374688292,no_demand,0
T004288,M01934,retail,South Korea,Haeundae,246.6516080263057,171.31046504280724,64.06520125060857,11.27594173288989,75.34114298349846,rail_substitution,0
T004289,M01567,retail,Thailand,Khao San,129.18812821659668,0.0,78.03594499855684,51.15218321803984,129.18812821659668,no_acceptance,1
T004290,M00134,retail,Japan,Gion,102.50885170695125,54.27068678068606,36.95846137264343,11.279703553621758,48.238164926265185,rail_substitution,0
T004291,M02033,retail,France,Montmartre,463.5347257909072,0.0,442.34374065598803,21.190985134919174,463.5347257909072,rail_substitution,1
T004292,M02973,retail,Thailand,Khao San,728.276697366997,90.3893897586968,349.5253383514399,288.36196925686033,637.8873076083003,rail_substitution,0
T004293,M02653,retail,Italy,Centro Storico,468.56326776088576,309.6970019037743,125.32718855099097,33.539077306120475,158.86626585711144,rail_substitution,0
T004294,M01645,retail,Indonesia,Malioboro,593.7011217499492,29.213383878221848,158.21749944216145,406.27023842956584,564.4877378717273,rail_substitution,0
T004295,M03225,retail,Vietnam,Han River,163.02661547492522,0.0,117.79150027183066,45.235115203094566,163.02661547492522,no_acceptance,1
T004296,M02892,retail,France,Le Marais,1336.5030433925012,1292.2657057835029,0.0,44.23733760899836,44.23733760899836,rail_substitution,0
T004297,M04585,retail,Thailand,Khao San,378.94441204546536,40.155212885748746,188.74573725659877,150.04346190311782,338.7891991597166,rail_substitution,0
T004298,M01283,retail,Indonesia,Malioboro,266.41636096533114,0.0,84.10739349716982,182.3089674681613,266.41636096533114,no_acceptance,1
T004299,M03242,retail,Japan,Namba,227.0038882840315,169.02187602100892,33.00332483529368,24.978687427728886,57.98201226302257,rail_substitution,0
T004300,M00282,retail,Indonesia,Seminyak,461.8827255120269,0.0,145.81594014505964,316.0667853669673,461.8827255120269,cash,1
T004301,M00816,retail,Thailand,Patong,126.58536828204733,41.777068508892704,34.68668224936669,50.12161752378794,84.80829977315463,cash,0
T004302,M01117,retail,Singapore,Orchard,126.51493876700154,126.51493876700154,0.0,0.0,0.0,rail_substitution,0
T004303,M03661,retail,Italy,Duomo,1511.0867308119691,894.1312378923018,508.79410220045645,108.16139071921089,616.9554929196673,rail_substitution,0
T004304,M01437,retail,Indonesia,Seminyak,43.88230382329865,6.814613249576357,7.038988615771649,30.028701957950638,37.06769057372229,no_demand,0
T004305,M04213,retail,Japan,Gion,612.3583175106014,0.0,544.976621441463,67.38169606913846,612.3583175106014,rail_substitution,1
T004306,M04573,retail,Australia,CBD,384.596959895072,319.0551762912801,47.95952275771259,17.58226084607935,65.54178360379194,rail_substitution,0
T004307,M02642,retail,Thailand,Patong,375.656148327168,116.70171308727602,110.21296501750793,148.74147022238407,258.954435239892,cash,0
T004308,M00674,retail,Thailand,Khao San,43.88323934378469,0.0,26.507621861728847,17.37561748205584,43.88323934378469,no_demand,1
T004309,M00032,retail,France,Le Marais,3699.6081538466556,3699.6081538466556,0.0,0.0,0.0,rail_substitution,0
T004310,M03923,retail,Japan,Namba,55.76824412465229,52.37965676695671,0.0,3.3885873576955845,3.3885873576955845,no_demand,0
T004311,M03313,retail,Japan,Ginza,2580.4556555116947,2158.7963052326886,137.71533624743643,283.9440140315696,421.65935027900605,rail_substitution,0
T004312,M00769,retail,South Korea,Haeundae,148.31108616348453,122.66496704845157,18.86591938593692,6.78019972909604,25.64611911503296,rail_substitution,0
T004313,M00854,retail,Italy,Centro Storico,2639.3604411779875,1583.669140670557,866.7697183731718,188.92158213425864,1055.6913005074305,rail_substitution,0
T004314,M01935,retail,Indonesia,Ubud,65.14892827764022,0.0,20.567455116915404,44.58147316072482,65.14892827764022,no_demand,1
T004315,M04842,retail,South Korea,Gangnam,266.95280634635316,246.48223689455097,8.26653675207666,12.20403269972553,20.47056945180219,rail_substitution,0
T004316,M01839,retail,France,Montmartre,3675.7869157536174,1499.202878029823,2008.541512413615,168.0425253101796,2176.5840377237946,rail_substitution,0
T004317,M03481,retail,South Korea,Myeongdong,360.86631715463864,352.79474206670477,0.0,8.071575087933866,8.071575087933866,rail_substitution,0
T004318,M03346,retail,Thailand,Khao San,214.22627805938913,0.0,129.40314472131482,84.82313333807431,214.22627805938913,no_acceptance,1
T004319,M04936,retail,Japan,Ginza,179.22012866357093,149.69893017210526,9.800463271972944,19.720735219492724,29.521198491465668,rail_substitution,0
T004320,M00094,retail,Malaysia,KLCC,352.2914938239459,175.56413856905027,32.56325419583928,144.16410105905638,176.72735525489566,cash,0
T004321,M04121,retail,Japan,Gion,3715.061786966238,2747.12540390082,559.1444110300326,408.79197203538524,967.9363830654179,rail_substitution,0
T004322,M01384,retail,Vietnam,Old Quarter,76.52946207320842,7.724815008037507,47.56996079491037,21.23468627026054,68.80464706517091,no_acceptance,0
T004323,M04121,retail,France,Le Marais,15385.379411046886,15385.379411046886,0.0,0.0,0.0,rail_substitution,0
T004324,M02021,retail,Australia,Laneways,726.3699976331659,726.3699976331659,0.0,0.0,0.0,rail_substitution,0
T004325,M04378,retail,Australia,Laneways,476.75388418757854,476.75388418757854,0.0,0.0,0.0,rail_substitution,0
T004326,M04184,retail,Vietnam,District 1,586.4105341766448,172.64164695867174,251.0571239116391,162.71176330633392,413.76888721797303,cash,0
T004327,M03537,retail,South Korea,Haeundae,112.80253729487396,109.87328814969366,0.0,2.929249145180293,2.929249145180293,rail_substitution,0
T004328,M00067,retail,Indonesia,SCBD,54.82486066695279,9.58215122608299,7.726005498356921,37.516703942512876,45.242709440869795,no_demand,0
T004329,M01546,retail,Indonesia,Ubud,397.0263773518129,0.0,125.34085229484157,271.68552505697136,397.0263773518129,no_acceptance,1
T004330,M01704,retail,Indonesia,SCBD,62.82757886433177,14.071228265668312,5.76337903423571,42.99297156442775,48.75635059866346,no_demand,0
T004331,M04132,retail,Vietnam,Ba Dinh,153.6827251303845,0.0,111.04026607088383,42.64245905950068,153.6827251303845,no_acceptance,1
T004332,M02209,retail,South Korea,Gangnam,327.7220193533847,279.1564244452276,33.5834327224573,14.982162185699849,48.56559490815715,rail_substitution,0
T004333,M01896,retail,Indonesia,Seminyak,36.92613207281981,4.836942262533606,6.820602752058321,25.268587058227887,32.08918981028621,no_demand,0
T004334,M02956,retail,Vietnam,District 1,1242.810098897936,0.0,897.9666643738087,344.84343452412736,1242.810098897936,cash,1
T004335,M02898,retail,Australia,CBD,763.1888593363503,605.3091791008231,122.98968629658805,34.88999393893914,157.8796802355272,rail_substitution,0
T004336,M04447,retail,Malaysia,Bukit Bintang,332.28011036632273,190.6110597940176,5.693972403929251,135.9750781683759,141.66905057230514,cash,0
T004337,M01809,retail,Malaysia,KLCC,27.839134202007614,13.79248766349045,2.6543653541735086,11.392281184343656,14.046646538517164,no_demand,0
T004338,M01536,retail,Thailand,Sukhumvit,2359.15498506228,1433.0218311068306,0.0,926.1331539554494,926.1331539554494,cash,0
T004339,M01532,retail,Singapore,Chinatown,213.5700940208454,204.7524902577488,0.0,8.8176037630966,8.8176037630966,rail_substitution,0
T004340,M01785,retail,Japan,Gion,1201.0971728313946,0.0,1068.9327809468582,132.16439188453637,1201.0971728313946,rail_substitution,1
T004341,M02048,retail,Japan,Ginza,289.1004422240223,280.65301379793897,0.0,8.44742842608332,8.44742842608332,rail_substitution,0
T004342,M01753,retail,Indonesia,Malioboro,621.2108128133284,31.068033556146087,165.04763324701406,425.0951460101682,590.1427792571823,rail_substitution,0
