trip_id,member_id,home_market,segment,dest_country,dest_city,dest_district,acceptance_density,cash_intensity,nights,trip_type,category,observed_spend,fitted_spend,domestic_intensity,cf_spend,cf_se,leakage_estimate,leakage_ci_low,leakage_ci_high,extensive_margin,cause_rule,pu_no_acceptance,pu_labeled_positive,cause
T003790,M04918,Australia,gold,Thailand,Bangkok,Khao San,0.22,0.4571,6,business,lodging,9.0,3.8844461267984265,112.50098432556996,35.53321048690064,0.8563599773438357,31.648764360102216,30.0093537793793,33.36747165761777,0,no_demand,0.001204726825718496,0,no_demand
T003791,M02451,Singapore,platinum,Singapore,Singapore,Chinatown,0.78,0.0896,3,leisure,dining,280.35,220.20887773827351,491.5901544604708,235.79842211580683,4.157903127796704,15.589544377533286,7.579418745219385,23.88134432602567,0,rail_substitution,4.225702131914018e-08,0,rail_substitution
T003791,M02451,Singapore,platinum,Singapore,Singapore,Chinatown,0.78,0.0896,3,leisure,retail,214.94,151.16489689808205,346.41184922080606,161.86651752628768,2.9195406253553227,10.701620628205632,5.079388311626275,16.526161119955475,0,rail_substitution,5.227823513367723e-08,0,rail_substitution
T003791,M02451,Singapore,platinum,Singapore,Singapore,Chinatown,0.78,0.0896,3,leisure,transport,379.74,342.0507210636009,779.5764022870857,366.2659795498014,5.9271994504305425,24.21525848620047,12.780462099483884,36.01855283648405,0,rail_substitution,1.1418924597554262e-07,0,rail_substitution
T003791,M02451,Singapore,platinum,Singapore,Singapore,Chinatown,0.78,0.0896,3,leisure,lodging,28.6,28.724689697147895,56.89453262821717,30.75823543501227,0.6711968941830088,2.033545737864376,0.745759442399077,3.377605133713569,0,no_demand,5.542346971869602e-08,0,no_demand
T003792,M00194,Japan,platinum,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,dining,840.32,918.47630951935,931.5947923507372,926.606813457269,14.533623029953736,8.130503937918888,0.0,37.05824607173486,0,rail_substitution,3.6456250110976888e-09,0,rail_substitution
T003792,M00194,Japan,platinum,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,retail,1374.62,1432.2188180611845,1492.1246943567728,1444.8970555067433,24.01561620372241,12.678237445558809,0.0,60.52305844447392,0,rail_substitution,5.844981025106583e-09,0,rail_substitution
T003792,M00194,Japan,platinum,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,transport,329.52,544.9565974388076,563.9129708553207,549.7806432150012,8.64685382961294,4.824045776193543,0.0,22.035484622385525,0,rail_substitution,8.831588508768519e-09,0,rail_substitution
T003792,M00194,Japan,platinum,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,lodging,1033.24,1190.366645430889,1073.0582479390885,1200.9039675130546,19.2287023479068,10.537322082165248,0.0,48.82248928400281,0,rail_substitution,7.108707389076083e-09,0,rail_substitution
T003793,M01184,Japan,core,Thailand,Chiang Mai,Old City,0.31,0.4571,13,business,dining,108.01,83.85650019180868,526.8527844032145,320.46714102246636,6.686016695140231,236.6106408306577,223.77060164499983,249.98661006053084,0,rail_substitution,0.0004511680057858038,0,rail_substitution
T003793,M01184,Japan,core,Thailand,Chiang Mai,Old City,0.31,0.4571,13,business,retail,38.67,58.23963154784405,375.619682792264,222.5693675940287,4.8181352246368485,164.32973604618465,155.08389688255073,173.9763071050238,0,rail_substitution,0.0008124840962718754,0,rail_substitution
T003793,M01184,Japan,core,Thailand,Chiang Mai,Old City,0.31,0.4571,13,business,transport,44.12,16.458911146437217,105.4119466935492,62.899598568707795,1.416614535910056,46.44068742227058,43.72456255070698,49.279393026795034,0,rail_substitution,0.00038920338466253215,0,rail_substitution
T003793,M01184,Japan,core,Thailand,Chiang Mai,Old City,0.31,0.4571,13,business,lodging,31.33,12.387679679018753,69.06042756623465,47.3409250512106,1.1189140199271634,34.953245372191844,32.81023406554303,37.19786529481305,0,rail_substitution,0.0002932441740442018,0,rail_substitution
T003794,M03286,Japan,core,South Korea,Busan,Haeundae,0.55,0.04,10,business,dining,563.35,643.6655206585472,721.8626079861385,927.721672343704,13.754467957813803,284.0561516851567,257.4858075568576,311.40991937950025,0,rail_substitution,7.15508198698341e-06,0,rail_substitution
T003794,M03286,Japan,core,South Korea,Busan,Haeundae,0.55,0.04,10,business,retail,156.72,276.7210561880775,318.46360970014524,398.8408774123309,6.39579311185756,122.11982122425336,109.77924440415876,134.85442060013725,0,rail_substitution,9.78392925414784e-06,0,rail_substitution
T003794,M03286,Japan,core,South Korea,Busan,Haeundae,0.55,0.04,10,business,transport,52.31,49.46389599792747,56.50904716396981,71.2928172210975,1.2906897640798178,21.82892122317002,19.34357076902466,24.40404342986138,0,rail_substitution,6.0290584944425425e-06,0,rail_substitution
T003794,M03286,Japan,core,South Korea,Busan,Haeundae,0.55,0.04,10,business,lodging,287.68,175.71544586256263,174.9395460593064,253.2604622435767,4.132750930968737,77.54501638101411,69.57313548223624,85.77598347416708,0,rail_substitution,5.886256365444463e-06,0,rail_substitution
T003795,M00445,Australia,core,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,7,leisure,dining,0.0,8.209284319490955,494.3598747500754,116.51252090710965,3.303121947134066,108.3032365876187,102.00581434278796,114.9604781984984,1,no_acceptance,1.0,1,no_acceptance
T003795,M00445,Australia,core,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,7,leisure,retail,10.24,6.432775066347681,397.69687087378816,91.29892573327804,2.6171032568265074,84.86615066693037,79.87815429361405,90.14240842272412,0,rail_substitution,0.004927828728057556,0,rail_substitution
T003795,M00445,Australia,core,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,7,leisure,transport,0.0,2.265917259006223,139.132161254943,32.159652624884856,0.9394838263803365,29.893735365878634,28.10410395490392,31.788825398847337,1,no_demand,1.0,0,no_demand
T003795,M00445,Australia,core,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,7,leisure,lodging,0.0,32.20227528420174,1724.897199967192,457.03963053136295,13.875168555949305,424.8373552471612,398.43578841395896,452.85754985623186,1,no_acceptance,1.0,1,no_acceptance
T003796,M00260,Japan,gold,Italy,Rome,Centro Storico,0.52,0.0708,13,leisure,dining,512.71,636.2149429072255,412.485584364412,982.155860965118,24.073579517600248,345.9409180578924,299.8729940579859,394.27599403984607,0,rail_substitution,1.3250237986891689e-05,0,rail_substitution
T003796,M00260,Japan,gold,Italy,Rome,Centro Storico,0.52,0.0708,13,leisure,retail,1659.98,1250.209686045053,832.7192625734561,1930.0093219652117,49.04703725936945,679.7996359201584,586.0239967958191,778.3643553099098,0,rail_substitution,1.8833034690479602e-05,0,rail_substitution
T003796,M00260,Japan,gold,Italy,Rome,Centro Storico,0.52,0.0708,13,leisure,transport,764.96,1080.887715007127,715.5072904560598,1668.6187839103447,42.52387977545196,587.7310689032174,506.43306097021673,673.1929271391318,0,rail_substitution,3.745228110540221e-05,0,rail_substitution
T003796,M00260,Japan,gold,Italy,Rome,Centro Storico,0.52,0.0708,13,leisure,lodging,495.58,396.4449579664936,228.31599315773596,612.0113074326839,14.90415505140291,215.56634946619033,187.04092413365152,245.48632420491788,0,rail_substitution,1.5897444552248834e-05,0,rail_substitution
T003797,M03794,Australia,gold,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,10,leisure,dining,19.27,15.449573730218171,651.8951838821856,219.27231561150248,6.221405252791582,203.82274188128432,191.96185985114457,216.36189183573163,0,rail_substitution,0.005590263736193374,0,rail_substitution
T003797,M03794,Australia,gold,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,10,leisure,retail,8.29,4.762614421828876,206.16896652793204,67.59471237685767,2.0258357942242284,62.83209795502879,58.97589953150958,66.9215974921014,0,rail_substitution,0.004461718943933278,0,rail_substitution
T003797,M03794,Australia,gold,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,10,leisure,transport,36.7,16.668993977499238,717.882844460468,236.57927216538351,6.826312343577874,219.91027818788427,206.90224194888256,233.67516047684427,0,rail_substitution,0.009482580759177085,0,rail_substitution
T003797,M03794,Australia,gold,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,10,leisure,lodging,17.57,5.61872277228818,210.51093094993615,79.74526511685906,2.33876531168099,74.12654234457088,69.67190324435433,78.84474426213991,0,rail_substitution,0.004357406194667289,0,rail_substitution
T003798,M01331,United States,gold,Singapore,Singapore,Orchard,0.96,0.0896,8,leisure,dining,1379.51,1381.7632770824634,1053.802435258608,1379.5139132075085,20.329113030953437,0.0,0.0,38.17595497689854,0,rail_substitution,2.6490683158308226e-10,0,rail_substitution
T003798,M01331,United States,gold,Singapore,Singapore,Orchard,0.96,0.0896,8,leisure,retail,349.74,287.8492937025636,225.15500013781423,287.3807056213596,5.007431892457476,0.0,0.0,9.515308604778056,0,rail_substitution,7.872538878209508e-10,0,rail_substitution
T003798,M01331,United States,gold,Singapore,Singapore,Orchard,0.96,0.0896,8,leisure,transport,633.43,675.7008319176852,525.6649871520683,674.6008627212235,10.390392015159572,0.0,0.0,19.57532687815444,0,rail_substitution,8.730210082308376e-10,0,rail_substitution
T003798,M01331,United States,gold,Singapore,Singapore,Orchard,0.96,0.0896,8,leisure,lodging,197.75,364.1786011390799,246.55422661176968,363.5857570513693,5.748678856141374,0.0,0.0,10.85075722568132,0,rail_substitution,1.2849818294738227e-09,0,rail_substitution
T003799,M03922,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,dining,71.81,121.28597300885296,328.09722245109884,156.36387784415194,2.837088054175519,35.077904835298995,29.615025214807247,40.73855023666218,0,cash,3.1041738669424285e-06,0,cash
T003799,M03922,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,retail,43.79,68.86012967139416,191.19315314678852,88.77561549087308,1.674979246102117,19.915485819478917,16.692545833101562,23.25984038575733,0,cash,3.635269353589929e-06,0,cash
T003799,M03922,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,transport,213.12,106.77132286619695,294.75708442031413,137.6513513618752,2.6132772022765756,30.880028495678232,25.85222033905066,36.09844274115633,0,cash,3.5050067331523716e-06,0,cash
T003799,M03922,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,lodging,222.31,95.35612313372314,229.1731139616423,122.9346874950252,2.393656360033078,27.578564361302043,22.975475159346743,32.36071334531725,0,cash,2.5129008493808253e-06,0,cash
T003800,M00626,Japan,gold,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,dining,3621.34,3498.026010807665,3496.9330616378907,3528.991114600813,54.37117203702299,30.96510379314805,0.0,139.155950189117,0,rail_substitution,5.685426226952247e-09,0,rail_substitution
T003800,M00626,Japan,gold,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,retail,2455.38,1773.695193902371,1819.7826718158203,1789.3962366067126,28.265161378864143,15.70104270434149,0.0,71.96621599425657,0,rail_substitution,5.784727084084678e-09,0,rail_substitution
T003800,M00626,Japan,gold,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,transport,220.37,286.2295878766986,291.4971499177896,288.76333944683785,4.118463728139498,2.533751570139259,0.0,10.71967302281655,0,rail_substitution,7.940087159639183e-09,0,rail_substitution
T003800,M00626,Japan,gold,Japan,Tokyo,Ginza,0.91,0.1166,6,leisure,lodging,36.05,60.482735481459365,53.566621927708646,61.01813864201056,1.1159426112305149,0.5354031605511977,0.0,2.762283538526283,0,rail_substitution,7.86535020955617e-09,0,rail_substitution
T003801,M00483,Australia,core,Thailand,Bangkok,Khao San,0.22,0.4571,8,leisure,dining,37.1,29.27102733919067,572.3927227585032,267.7585276407306,5.39315477619444,238.4875003015399,228.12303779359488,249.2693076422929,0,rail_substitution,0.0019649103843482445,0,rail_substitution
T003801,M00483,Australia,core,Thailand,Bangkok,Khao San,0.22,0.4571,8,leisure,retail,14.06,8.769235000154918,175.9240778204663,80.2171179360446,1.7692659385973408,71.44788293588968,68.0540693222975,74.99162463374468,0,rail_substitution,0.0016492551116729427,0,rail_substitution
T003801,M00483,Australia,core,Thailand,Bangkok,Khao San,0.22,0.4571,8,leisure,transport,14.51,6.473375633586118,129.0510132115883,59.215602801672155,1.269384194014754,52.74222716808604,50.30582114016403,55.2831798375632,0,rail_substitution,0.0018917501953508325,0,rail_substitution
T003801,M00483,Australia,core,Thailand,Bangkok,Khao San,0.22,0.4571,8,leisure,lodging,0.0,14.54294190089314,252.57145803929748,133.03245785754174,2.7704591161649574,118.4895159566486,113.16884181413072,124.03185776762555,1,no_acceptance,1.0,0,no_acceptance
T003802,M03397,Singapore,core,Italy,Florence,Duomo,0.38,0.0708,12,leisure,dining,132.83,100.82020149354894,115.8961236161944,254.26419569272204,6.385997710966799,153.44399419917312,141.23073768096117,166.2734996577459,0,rail_substitution,6.830101320142084e-05,0,rail_substitution
T003802,M03397,Singapore,core,Italy,Florence,Duomo,0.38,0.0708,12,leisure,retail,143.18,109.89060788431736,129.71902816678318,277.1393690348667,6.823949176488637,167.24876115054934,154.19166707958084,180.9514407898845,0,rail_substitution,0.00010321908959057723,0,rail_substitution
T003802,M03397,Singapore,core,Italy,Florence,Duomo,0.38,0.0708,12,leisure,transport,153.26,171.90313605556022,201.75990896410872,433.53228796135994,10.198948157666331,261.62915190579974,242.09342441724644,282.0867340302251,0,rail_substitution,0.00022104478856743446,0,rail_substitution
T003802,M03397,Singapore,core,Italy,Florence,Duomo,0.38,0.0708,12,leisure,lodging,456.24,620.2024739128477,634.3631254770199,1564.123864661954,38.54969878029111,943.9213907491064,870.161228179623,1021.3320458625492,0,rail_substitution,0.0003067451120604384,0,rail_substitution
T003803,M02419,Singapore,core,Australia,Melbourne,Laneways,0.88,0.04,11,leisure,dining,938.84,979.9466315626424,370.75147363573734,997.7907288883024,11.733622183501572,17.844097325659845,0.0,41.10864964244206,0,rail_substitution,1.0625019295582492e-08,0,rail_substitution
T003803,M02419,Singapore,core,Australia,Melbourne,Laneways,0.88,0.04,11,leisure,retail,1967.16,1934.682194040746,751.9733265665351,1969.911313926221,25.77635421636572,35.22911988547503,0.0,86.40325178186822,0,rail_substitution,1.8591560482121774e-08,0,rail_substitution
T003803,M02419,Singapore,core,Australia,Melbourne,Laneways,0.88,0.04,11,leisure,transport,844.96,784.4849664856988,302.867211053837,798.7698526638032,9.765924747312347,14.284886178104443,0.0,33.65692532527055,0,rail_substitution,2.0602853385287927e-08,0,rail_substitution
T003803,M02419,Singapore,core,Australia,Melbourne,Laneways,0.88,0.04,11,leisure,lodging,216.92,433.7849232731404,145.7450250399272,441.683823213178,5.734912246525911,7.898899940037609,0.0,19.283366184533975,0,rail_substitution,2.1016838502255935e-08,0,rail_substitution
T003804,M02050,Singapore,gold,Japan,Tokyo,Ginza,0.91,0.1166,14,leisure,dining,4855.64,3977.610672823822,1707.330090963011,4012.8211392274966,50.34107102972664,35.21046640367467,0.0,135.10015703578756,0,rail_substitution,6.456032422613399e-09,0,rail_substitution
T003804,M02050,Singapore,gold,Japan,Tokyo,Ginza,0.91,0.1166,14,leisure,retail,926.08,728.8904679732213,320.85383204699593,735.3427267399918,9.924406477154864,6.452258766770456,0.0,26.163289373096404,0,rail_substitution,5.664437355524641e-09,0,rail_substitution
T003804,M02050,Singapore,gold,Japan,Tokyo,Ginza,0.91,0.1166,14,leisure,transport,464.29,563.3101011341294,246.41903127564711,568.2966151553089,7.011416832507229,4.986514021179573,0.0,18.89613677185514,0,rail_substitution,1.0113834366504448e-08,0,rail_substitution
T003804,M02050,Singapore,gold,Japan,Tokyo,Ginza,0.91,0.1166,14,leisure,lodging,81.7,152.21743090320135,57.9179302854818,153.56488473358473,2.4494651044106117,1.3474538303833867,0.0,6.224149535565914,0,rail_substitution,8.885246749719199e-09,0,rail_substitution
T003805,M02057,Japan,core,Japan,Tokyo,Ginza,0.91,0.1166,10,leisure,dining,1475.37,2697.786377387868,1613.1674379476244,2721.6676278215264,37.36103896313398,23.88125043365835,0.0,98.10150972292604,0,rail_substitution,8.187095207712212e-09,0,rail_substitution
T003805,M02057,Japan,core,Japan,Tokyo,Ginza,0.91,0.1166,10,leisure,retail,1178.45,659.4539180544883,404.4813649253101,665.2915130169787,9.404140505837498,5.837594962490357,0.0,24.527070446865537,0,rail_substitution,4.386613829763819e-09,0,rail_substitution
T003805,M02057,Japan,core,Japan,Tokyo,Ginza,0.91,0.1166,10,leisure,transport,102.16,79.04210197913707,48.11232968339516,79.74179571619057,1.3625965209829771,0.6996937370534937,0.0,3.415558639024809,0,rail_substitution,7.030627060732878e-09,0,rail_substitution
T003805,M02057,Japan,core,Japan,Tokyo,Ginza,0.91,0.1166,10,leisure,lodging,135.29,183.1961569398098,97.14616396246778,184.81783956784645,2.6786427944291575,1.6216826280366377,0.0,6.9470050469013245,0,rail_substitution,7.131250208746483e-09,0,rail_substitution
T003806,M03710,United States,gold,Australia,Sydney,CBD,0.92,0.04,9,leisure,dining,1582.33,1726.0200932007565,785.7626174774662,1736.8431848207745,25.221973232717424,10.823091620018204,0.0,60.967472235021205,0,rail_substitution,3.2030566768918986e-09,0,rail_substitution
T003806,M03710,United States,gold,Australia,Sydney,CBD,0.92,0.04,9,leisure,retail,1900.7,1398.6962187866516,653.7257355978344,1407.4668103829686,22.091224244391224,8.77059159631699,0.0,52.74146745690928,0,rail_substitution,3.6017577267777177e-09,0,rail_substitution
T003806,M03710,United States,gold,Australia,Sydney,CBD,0.92,0.04,9,leisure,transport,497.48,778.2314623795202,361.3743320309189,783.1114000187721,11.735194379003667,4.879937639251921,0.0,28.22159893127366,0,rail_substitution,7.017892975619443e-09,0,rail_substitution
T003806,M03710,United States,gold,Australia,Sydney,CBD,0.92,0.04,9,leisure,lodging,1069.68,1139.7857959310602,460.9309768947066,1146.932877326665,18.445113723290252,7.1470813956048005,0.0,43.87463235094697,0,rail_substitution,5.040061604337416e-09,0,rail_substitution
T003807,M04732,Hong Kong,core,Japan,Tokyo,Shibuya,0.94,0.1166,12,leisure,dining,1663.43,1459.950587111858,721.2268336645468,1462.6565519933426,18.139708734135336,2.705964881484761,0.0,38.69476330397925,0,rail_substitution,1.0800515328606538e-09,0,rail_substitution
T003807,M04732,Hong Kong,core,Japan,Tokyo,Shibuya,0.94,0.1166,12,leisure,retail,341.28,491.71879616891187,249.22725354939408,492.6301789278525,6.702252705259151,0.9113827589406468,0.0,14.224264414765116,0,rail_substitution,2.019460984709068e-09,0,rail_substitution
T003807,M04732,Hong Kong,core,Japan,Tokyo,Shibuya,0.94,0.1166,12,leisure,transport,348.76,390.1773233448531,196.53095279098588,390.9005027071154,5.110237251591788,0.7231793622622149,0.0,10.868479692170697,0,rail_substitution,2.754143778589043e-09,0,rail_substitution
T003807,M04732,Hong Kong,core,Japan,Tokyo,Shibuya,0.94,0.1166,12,leisure,lodging,159.99,230.37352184739277,100.9890268730296,230.80051072307512,3.2215603251566343,0.4269888756823548,0.0,6.828293934899051,0,rail_substitution,2.8194304731351356e-09,0,rail_substitution
T003808,M00583,Singapore,core,Italy,Rome,Centro Storico,0.52,0.0708,8,business,dining,902.54,782.3037624329257,1033.709488342295,1207.6802563258923,28.648748779538476,425.3764938929668,370.5113262764261,482.85282321885086,0,rail_substitution,1.1264367516913216e-05,0,rail_substitution
T003808,M00583,Singapore,core,Italy,Rome,Centro Storico,0.52,0.0708,8,business,retail,520.61,531.8119828275371,721.3590906377133,820.9839484102035,19.731737400012747,289.1719655826664,251.39521714897887,328.7708151439547,0,rail_substitution,1.5664169066029007e-05,0,rail_substitution
T003808,M00583,Singapore,core,Italy,Rome,Centro Storico,0.52,0.0708,8,business,transport,0.0,77.92333144464821,104.9081390207476,120.29402568661284,2.898819131611946,42.37069424196464,36.82119825669912,48.18858564242454,1,rail_substitution,0.134835809795843,0,rail_substitution
T003808,M00583,Singapore,core,Italy,Rome,Centro Storico,0.52,0.0708,8,business,lodging,68.66,42.63959516002447,49.95776951368788,65.82481087952813,1.6601837250571876,23.18521571950366,20.010431017483256,26.520882363945375,0,rail_substitution,6.30311686550106e-06,0,rail_substitution
T003809,M04735,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,dining,395.49,614.451542005126,1664.1794529462327,792.1610675310948,14.65794033426598,177.70952552596873,149.49520238629646,206.9658689845625,0,cash,5.143006531846959e-06,0,cash
T003809,M04735,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,retail,229.94,511.77672347506143,1423.0773741675591,659.7909971591994,12.737550963320444,148.01427368413795,123.5155462552084,173.45774367367164,0,cash,8.487427510314135e-06,0,cash
T003809,M04735,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,transport,124.39,73.14232411300625,201.86314151770668,94.29629122906636,1.7910545388413457,21.1539671160601,17.70810289963393,24.73052945453685,0,cash,3.3771969645257483e-06,0,cash
T003809,M04735,Hong Kong,core,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,10,business,lodging,212.82,135.51813929578967,325.7806389890154,174.7122214781332,3.4200004807467357,39.19408218234352,32.617962057919584,46.02740677114289,0,cash,3.4529807989961724e-06,0,cash
T003810,M00834,Australia,gold,Japan,Kyoto,Gion,0.48,0.1166,4,leisure,dining,280.45,315.56018885364347,805.0822720589808,542.7160704827218,7.649530124966806,227.1558816290783,212.36827603543497,242.35769727907677,0,rail_substitution,1.7031659749188437e-05,0,rail_substitution
T003810,M00834,Australia,gold,Japan,Kyoto,Gion,0.48,0.1166,4,leisure,retail,100.91,49.0006612621164,128.19072610732266,84.27376858861236,1.5910385419759951,35.27310732649595,32.21171859797119,38.44989842302525,0,rail_substitution,8.570468444347917e-06,0,rail_substitution
T003810,M00834,Australia,gold,Japan,Kyoto,Gion,0.48,0.1166,4,leisure,transport,0.0,82.55874073012127,214.7580755727926,141.98861876659026,2.1613149918594248,59.42987803646899,55.25634480890717,63.729800762926615,1,rail_substitution,0.22998892671862844,0,rail_substitution
T003810,M00834,Australia,gold,Japan,Kyoto,Gion,0.48,0.1166,4,leisure,lodging,314.31,271.1695966529686,614.6822654875821,466.3709274116963,6.782790082472689,195.2013307587277,182.0949937020013,208.68664308663068,0,rail_substitution,2.49763247976043e-05,0,rail_substitution
T003811,M01307,Hong Kong,gold,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,2,leisure,dining,233.98,297.8827151527878,922.971300276464,341.41265503492787,5.607682343933625,43.52993988214007,32.7141116544297,54.699619480358535,0,rail_substitution,3.156300085367457e-07,0,rail_substitution
T003811,M01307,Hong Kong,gold,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,2,leisure,retail,50.27,54.09236792794606,171.88014310390082,61.99694716067646,1.1742510038979994,7.904579232730406,5.64528448994804,10.249321135355205,0,rail_substitution,2.520023144090519e-07,0,rail_substitution
T003811,M01307,Hong Kong,gold,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,2,leisure,transport,38.95,49.81166745289331,157.31088063707665,57.09070305769983,1.0336480849413947,7.279035604806516,5.288646782306309,9.341323248932731,0,rail_substitution,4.0634078444137337e-07,0,rail_substitution
T003811,M01307,Hong Kong,gold,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,2,leisure,lodging,131.4,184.69880277476025,508.3395533569142,211.68904884178968,3.6903813993261183,26.990246067029403,19.87940521826164,34.34824939743464,0,rail_substitution,5.042503505615936e-07,0,rail_substitution
T003812,M04347,Singapore,core,Australia,Sydney,CBD,0.92,0.04,8,business,dining,680.27,939.041679376836,603.5259070313865,944.929985179849,12.396147714121687,5.888305803013168,0.0,30.499352144640625,0,rail_substitution,3.198159877138169e-09,0,rail_substitution
T003812,M04347,Singapore,core,Australia,Sydney,CBD,0.92,0.04,8,business,retail,147.52,253.23184319901483,166.9563916193754,254.81974559415215,3.6179428706122425,1.58790239513732,0.0,8.77852521381945,0,rail_substitution,4.4096096114995045e-09,0,rail_substitution
T003812,M04347,Singapore,core,Australia,Sydney,CBD,0.92,0.04,8,business,transport,959.26,511.99737338879896,335.6933511552421,515.2078774282501,7.539779568171492,3.2105040394511093,0.0,18.202175532561853,0,rail_substitution,3.84570871525441e-09,0,rail_substitution
T003812,M04347,Singapore,core,Australia,Sydney,CBD,0.92,0.04,8,business,lodging,6801.63,5720.776967551677,3271.49331782275,5756.649373383688,137.56136437029366,35.87240583201037,0.0,311.9012389975387,0,rail_substitution,7.331531416166659e-09,0,rail_substitution
T003813,M04507,Australia,centurion,Indonesia,Bali,Seminyak,0.36,0.8005,3,business,dining,9.82,23.914806685150772,840.3198334479584,66.85051254204711,2.228471531476833,42.93570585689634,38.70760867570044,47.449272796334945,0,cash,0.0001863287286654224,0,cash
T003813,M04507,Australia,centurion,Indonesia,Bali,Seminyak,0.36,0.8005,3,business,retail,6.68,20.22044635487697,729.4722391750342,56.52344258721608,1.9096026029888955,36.30299623233911,32.681468454823744,40.17244440159256,1,cash,0.2765745080363651,0,cash
T003813,M04507,Australia,centurion,Indonesia,Bali,Seminyak,0.36,0.8005,3,business,transport,0.0,22.212383715866153,796.5403084057565,62.091626151771685,2.066912298000944,39.87924243590553,35.957494072003534,44.065390705990154,1,cash,0.6782999461160706,0,cash
T003813,M04507,Australia,centurion,Indonesia,Bali,Seminyak,0.36,0.8005,3,business,lodging,35.78,11.95582114813503,373.1083823443183,33.420833466747055,1.1527907985496848,21.465012318612025,19.280266226173573,23.80256613729442,0,no_demand,9.789769865196906e-05,0,no_demand
T003814,M01585,Australia,core,Italy,Florence,Duomo,0.38,0.0708,5,leisure,dining,234.79,195.38501528971315,537.4751630107395,492.75257366181614,11.655793684440136,297.36755837210296,275.04409970341214,320.75034094539524,0,rail_substitution,7.563003144986934e-05,0,rail_substitution
T003814,M01585,Australia,core,Italy,Florence,Duomo,0.38,0.0708,5,leisure,retail,193.23,104.6186812540758,295.37254068302207,263.8437976659164,6.365901178196523,159.2251164118406,147.03859514889746,172.00177082179567,0,rail_substitution,7.12275033686589e-05,0,rail_substitution
T003814,M01585,Australia,core,Italy,Florence,Duomo,0.38,0.0708,5,leisure,transport,0.0,54.55514454896352,153.02138313549736,137.58571937123116,3.305203025061374,83.03057482226765,76.70263706804423,89.66358246056217,1,rail_substitution,0.5866135226091129,0,rail_substitution
T003814,M01585,Australia,core,Italy,Florence,Duomo,0.38,0.0708,5,leisure,lodging,95.68,102.73436219397703,251.00184813781976,259.09162634363315,6.131408630557607,156.35726414965612,144.61436232312022,168.65766124355943,0,rail_substitution,0.00012242261915820633,0,rail_substitution
T003815,M04400,Japan,core,France,Paris,Le Marais,0.74,0.04,9,leisure,dining,1167.65,1130.2485472638866,665.4508765033082,1247.5967887449865,22.761261479271916,117.34824148109963,73.52516532626032,162.76668558889128,0,rail_substitution,2.314953037343079e-07,0,rail_substitution
T003815,M04400,Japan,core,France,Paris,Le Marais,0.74,0.04,9,leisure,retail,1407.32,868.266130308074,524.8128168995339,958.4140042212116,18.35339438831188,90.14787391313756,54.84258023919972,126.8034568294596,0,rail_substitution,2.444821345538397e-07,0,rail_substitution
T003815,M04400,Japan,core,France,Paris,Le Marais,0.74,0.04,9,leisure,transport,405.25,537.7254021856648,322.9407333391958,593.5548305879048,10.978734687150522,55.829428402239955,34.696873591440294,77.74215004394296,0,rail_substitution,4.6735806600045136e-07,0,rail_substitution
T003815,M04400,Japan,core,France,Paris,Le Marais,0.74,0.04,9,leisure,lodging,949.6,1251.5527766279238,654.8233933990559,1381.4954496918374,26.35108030446073,129.94267306391362,79.24899962616223,182.5673993244579,0,rail_substitution,4.986188415117419e-07,0,rail_substitution
T003816,M03423,Hong Kong,core,Indonesia,Bali,Seminyak,0.36,0.8005,12,leisure,dining,0.0,80.53530541730483,557.1943441415153,225.12523374149055,6.298781736720021,144.5899283241857,132.57693662883128,157.28008416594065,1,cash,0.8578232212089992,0,cash
