member_id,category,segment,home_market,trip_type,expected_spend,leakage_estimate,arm,outcome_spend,true_te,pred_te_2x_points,pred_te_statement_credit,recommended_arm,predicted_uplift,expected_net_value,true_te_recommended
M00563,retail,core,Hong Kong,leisure,680.06,50.906237377975614,statement_credit,832.1992750287333,0.26,0.09192159128184595,0.2906975019407538,statement_credit,0.2906975019407538,11.723009180379481,0.26
M00563,transport,core,Hong Kong,leisure,1060.45,107.05025941703977,2x_points,1092.0047657298899,0.1,0.0847184776334522,0.10559976489211113,2x_points,0.0847184776334522,5.478515152767325,0.1
M00565,dining,core,Singapore,leisure,1351.68,1090.2682733331112,statement_credit,1557.9598402680826,0.15,0.1999473871730919,0.10700413713046314,2x_points,0.1999473871730919,25.67338611529498,0.21999999999999997
M00565,lodging,core,Singapore,leisure,190.06,230.7325952521062,no_offer,217.89830722470236,0.0,0.15008688130109366,0.1641622072993431,2x_points,0.15008688130109366,2.472761519210303,0.1
M00565,retail,core,Singapore,leisure,393.44,330.42220212398615,2x_points,453.0119819785088,0.060000000000000005,0.08943561705697373,0.24279219569462795,2x_points,0.08943561705697373,2.255305900987489,0.060000000000000005
M00565,transport,core,Singapore,leisure,572.21,472.51352144050543,statement_credit,635.392825944755,0.13,0.10869990864315002,0.13004992660891182,2x_points,0.10869990864315002,4.602850966963624,0.1
M00566,dining,core,Hong Kong,business,867.7800000000001,133.58252469960092,no_offer,845.7631271346843,0.0,0.23448372428704206,0.1368279810865987,2x_points,0.23448372428704206,20.078734351417125,0.16999999999999998
M00566,lodging,core,Hong Kong,leisure,67.57,0.3817019849269201,2x_points,70.62326373073427,0.1,0.11563804708350173,0.15725851304462435,2x_points,0.11563804708350173,0.5997895409718653,0.1
M00566,retail,core,Hong Kong,business,778.9,98.87423360542881,statement_credit,1067.7572883942667,0.26,0.09127839347458039,0.26280135503802227,statement_credit,0.26280135503802227,12.56351705269386,0.26
M00566,transport,core,Hong Kong,leisure,74.68,0.5092495836715614,2x_points,85.81677431310581,0.1,0.10651122755225738,0.15184352889247685,2x_points,0.10651122755225738,0.5811110168323097,0.1
M00567,dining,core,Hong Kong,business,258.76,0.2774473558454247,statement_credit,324.87681100173404,0.15,0.1757455681901688,0.160820750754526,2x_points,0.1757455681901688,4.163310786986568,0.16999999999999998
M00567,lodging,core,Hong Kong,business,346.84000000000003,114.82167473588086,2x_points,383.54398856886934,0.05,0.08618135915934329,0.15532381938201734,2x_points,0.08618135915934329,1.852737113299195,0.05
M00567,retail,core,Hong Kong,business,105.00999999999999,78.70525573965953,no_offer,108.19798672451547,0.0,0.10518905521765481,0.1796684978823504,2x_points,0.10518905521765481,0.8004583226087116,0.010000000000000002
M00567,transport,core,Hong Kong,business,161.04,0.1407726749876729,no_offer,139.29583110575948,0.0,0.09334544613000534,0.1520122135287327,2x_points,0.09334544613000534,0.998682077373127,0.05
M00568,dining,core,Singapore,leisure,1890.08,232.44528583292708,2x_points,2549.8279323510587,0.21999999999999997,0.22910227152840618,0.14407807518361043,2x_points,0.22910227152840618,42.51219456444919,0.21999999999999997
M00568,lodging,core,Singapore,leisure,2277.35,262.07062073071,no_offer,2394.847656825544,0.0,0.09646805120167758,0.12654858551566373,statement_credit,0.12654858551566373,22.583450546891612,0.13
M00568,retail,core,Singapore,leisure,955.65,90.63903539680751,statement_credit,1315.3461608047853,0.26,0.08285407366384828,0.23154911508416948,statement_credit,0.23154911508416948,14.553589419622387,0.26
M00568,transport,core,Singapore,leisure,1133.72,193.48943962712272,no_offer,1042.7375906405468,0.0,0.09213447150796647,0.10494409953656592,2x_points,0.09213447150796647,6.86596316456141,0.1
M00569,dining,core,Japan,leisure,128.85999999999999,148.47547156653658,2x_points,149.42135972458456,0.21999999999999997,0.1473082680720203,0.16227304782956226,2x_points,0.1473082680720203,1.6335572108512642,0.21999999999999997
M00569,lodging,core,Japan,leisure,262.52,289.1855419956132,2x_points,269.20671846624504,0.1,0.09925244001459187,0.15394571184780156,2x_points,0.09925244001459187,1.8140900663156787,0.1
M00569,retail,core,Japan,leisure,647.9300000000001,464.0320195228826,no_offer,668.143081355467,0.0,0.09535555128635906,0.2667674400222582,statement_credit,0.2667674400222582,8.741595289634613,0.26
M00569,transport,core,Japan,leisure,117.81,247.20515351028018,no_offer,115.07560780442356,0.0,0.09210922213968334,0.14362720462885462,2x_points,0.09210922213968334,0.713116495233131,0.1
M00570,dining,gold,Hong Kong,leisure,4740.91,308.1038375393575,statement_credit,4635.749305226585,0.08,0.22953678402357705,0.10125176178729864,2x_points,0.22953678402357705,106.88103816942599,0.21999999999999997
M00570,lodging,gold,Hong Kong,leisure,966.72,262.54594659900687,no_offer,980.7452864906804,0.0,0.09351995115605712,0.10820199580157917,2x_points,0.09351995115605712,6.015312861790024,0.1
M00570,retail,gold,Hong Kong,leisure,2157.32,112.49945131559625,statement_credit,2528.3176137179867,0.19,0.08386861271627903,0.18643953788426554,statement_credit,0.18643953788426554,36.26516926421805,0.19
M00570,transport,gold,Hong Kong,leisure,453.26,97.68521754191957,2x_points,481.3866056825217,0.1,0.09456964229729486,0.07527552466117797,2x_points,0.09456964229729486,2.8774563281206236,0.1
M00572,dining,platinum,Australia,leisure,326.41,20.444124282518032,2x_points,427.21930598438183,0.27999999999999997,0.18329310369608184,0.0846787879686276,2x_points,0.18329310369608184,5.547394237292568,0.27999999999999997
M00572,lodging,platinum,Australia,leisure,131.72,9.744871491958236,statement_credit,124.40957871265617,0.03,0.11439368307922888,0.12311499452546945,2x_points,0.11439368307922888,1.1495523122235234,0.16
M00572,retail,platinum,Australia,leisure,785.8,22.889289592090677,no_offer,727.7789472733672,0.0,0.09700797658588936,0.24724464481399272,statement_credit,0.24724464481399272,11.314181027380254,0.16
M00572,transport,platinum,Australia,leisure,307.6,19.764746382163253,2x_points,374.53578063116504,0.16,0.10148756918008045,0.08516778245387818,2x_points,0.10148756918008045,2.2081091535751294,0.16
M00573,dining,gold,Singapore,leisure,458.28000000000003,590.4247166296691,2x_points,527.2609610253288,0.21999999999999997,0.18004684859740822,0.07684788498635468,2x_points,0.18004684859740822,7.610024373026429,0.21999999999999997
M00573,lodging,gold,Singapore,business,466.14,557.435794405656,statement_credit,485.96040417759775,0.06,0.0888696012099058,0.079246257245358,2x_points,0.0888696012099058,2.6403811089582585,0.05
M00573,retail,gold,Singapore,business,40.9,113.99002235475288,no_offer,39.371006188399726,0.0,0.1746442055031687,0.20054747563313977,2x_points,0.1746442055031687,0.6526537606095519,0.010000000000000002
M00573,transport,gold,Singapore,leisure,414.76,365.1316522142369,statement_credit,468.10677825572503,0.06,0.09307458889827558,0.08456919606343408,2x_points,0.09307458889827558,2.558633978973853,0.1
M00575,dining,core,Japan,leisure,3011.63,1101.881327265008,no_offer,3143.0343614379076,0.0,0.22190646631898978,0.13015799549654228,2x_points,0.22190646631898978,65.1378705392311,0.21999999999999997
M00575,lodging,core,Japan,leisure,2039.7800000000002,862.8205708756382,no_offer,1714.2418092285561,0.0,0.10638007095540544,0.14050902636607956,statement_credit,0.14050902636607956,22.39290021612021,0.13
M00575,retail,core,Japan,leisure,317.61,74.83406114807175,2x_points,379.7587580658157,0.060000000000000005,0.0752719451472635,0.2335130499883459,2x_points,0.0752719451472635,1.2808046997866829,0.060000000000000005
M00575,transport,core,Japan,leisure,492.15,198.61280642034683,statement_credit,627.3924073860798,0.13,0.09862906415963037,0.1373234907218429,2x_points,0.09862906415963037,3.3640852711394498,0.1
M00576,dining,core,Singapore,leisure,2531.25,110.9722766666765,statement_credit,3053.5813974416706,0.15,0.23733036282041095,0.13103767721558052,2x_points,0.23733036282041095,59.43284770669982,0.21999999999999997
M00576,lodging,core,Singapore,leisure,203.57,14.77758338606452,2x_points,250.87461932380583,0.1,0.12753249789134205,0.14643674184488276,2x_points,0.12753249789134205,2.09756487148886,0.1
M00576,retail,core,Singapore,leisure,2578.9700000000003,107.12358413999641,statement_credit,3328.3063705273657,0.26,0.070776687738154,0.1951334931871821,statement_credit,0.1951334931871821,48.38921099099365,0.26
M00576,transport,core,Singapore,leisure,616.55,83.93645104025018,statement_credit,747.7618461403462,0.13,0.09380935445297733,0.12254619122215461,2x_points,0.09380935445297733,3.8578288985579796,0.1
M00578,dining,core,Singapore,leisure,1904.71,2129.4988192911933,no_offer,1935.6863159222053,0.0,0.25503166590257015,0.14762359104596245,2x_points,0.25503166590257015,48.767813723354124,0.21999999999999997
M00578,lodging,core,Singapore,leisure,389.46999999999997,320.6528566366728,no_offer,374.81204564128814,0.0,0.10437523296581051,0.1555458611884991,2x_points,0.10437523296581051,2.9307726379833063,0.1
M00578,retail,core,Singapore,leisure,72.61,56.01697938034505,no_offer,68.36018210805928,0.0,0.1015898522733608,0.18483006696859133,2x_points,0.1015898522733608,0.5221227008282473,0.060000000000000005
M00578,transport,core,Singapore,leisure,595.09,883.8766371783144,2x_points,644.9699799894096,0.1,0.09927192906016225,0.1400244354760417,2x_points,0.09927192906016225,4.113637871729434,0.1
M00579,dining,gold,United States,leisure,261.75,243.86842908373495,no_offer,271.37917163586746,0.0,0.185077965942314,0.0781455199079133,2x_points,0.185077965942314,4.504548910248083,0.21999999999999997
M00579,lodging,gold,United States,leisure,836.98,376.017699684969,statement_credit,828.2516708644122,0.06,0.10228139818260727,0.0968100692404213,2x_points,0.10228139818260727,6.087998158105436,0.1
M00579,retail,gold,United States,leisure,335.03,99.22036164166012,statement_credit,387.5300257714631,0.19,0.06904890901743238,0.18905020587020957,2x_points,0.06904890901743238,1.1008647185732445,0.060000000000000005
M00579,transport,gold,United States,leisure,42.49,23.74429487093493,statement_credit,52.15599086453339,0.06,0.15010478450478718,0.10988448582459825,2x_points,0.15010478450478718,0.5529042752330089,0.1
M00580,dining,core,Singapore,business,4804.95,207.55412996169218,2x_points,5456.2651334707,0.16999999999999998,0.227385838293849,0.13161786054954733,2x_points,0.227385838293849,107.08456004520356,0.16999999999999998
M00580,lodging,core,Singapore,business,7730.099999999999,195.57129093681536,statement_credit,9673.472110130391,0.13,0.13519073861451633,0.08689409810074183,2x_points,0.13519073861451633,86.75405142768872,0.05
M00580,retail,core,Singapore,business,143.06,2.2714776996150334,statement_credit,174.3944490157641,0.26,0.08689089183044565,0.19746021350692042,2x_points,0.08689089183044565,0.7763733182316266,0.010000000000000002
M00580,transport,core,Singapore,business,927.75,8.87091352822987,no_offer,965.2892890816836,0.0,0.07155210099513686,0.11587933686456786,2x_points,0.07155210099513686,3.3271454037885855,0.05
M00582,dining,core,Australia,leisure,5699.75,415.41763811586884,no_offer,5509.731313204083,0.0,0.22148223372279421,0.1167145026942158,2x_points,0.22148223372279421,122.98845339937955,0.21999999999999997
M00582,lodging,core,Australia,leisure,1830.05,284.79754836968584,statement_credit,2070.218447289849,0.13,0.09516610098726187,0.14368826583893704,statement_credit,0.14368826583893704,19.554805307825603,0.13
M00582,retail,core,Australia,leisure,1374.3600000000001,151.08679554777103,2x_points,1492.0723566189686,0.060000000000000005,0.07072328192123765,0.20808447153999501,statement_credit,0.20808447153999501,22.317956916684906,0.26
M00582,transport,core,Australia,leisure,1279.23,166.09570911048803,statement_credit,1632.5633708059895,0.13,0.0818382961892744,0.0966554904373834,2x_points,0.0818382961892744,6.166650436104659,0.1
M00583,dining,core,Singapore,business,902.54,425.3764938929668,2x_points,1035.3071415516636,0.16999999999999998,0.2384091947174957,0.13169897646506917,2x_points,0.2384091947174957,21.308160152039427,0.16999999999999998
M00583,lodging,core,Singapore,business,68.66,23.18521571950366,2x_points,74.32624508022742,0.05,0.11302337936085148,0.14137825760380188,2x_points,0.11302337936085148,0.5879222272299276,0.05
M00583,retail,core,Singapore,business,520.61,289.1719655826664,statement_credit,673.1430948312528,0.26,0.08683906456982254,0.2373977027550703,statement_credit,0.2373977027550703,2.8309941637580582,0.26
M00583,transport,core,Singapore,business,1.0,42.37069424196464,statement_credit,1.2518285160239035,0.13,0.4,0.4,2x_points,0.4,0.043000000000000003,0.05
M00584,dining,core,United States,business,366.79999999999995,63.48658196128122,statement_credit,457.98415637080205,0.15,0.1679846236921969,0.16351252550030454,2x_points,0.1679846236921969,5.560011196435738,0.16999999999999998
M00584,lodging,core,United States,business,272.37,8.72175622899055,statement_credit,318.1881915393043,0.13,0.08355772834899708,0.15341658310812434,2x_points,0.08355772834899708,1.36918421644996,0.05
M00584,retail,core,United States,business,91.62,24.04783215071857,2x_points,89.78398231657735,0.010000000000000002,0.09493034660686281,0.17582314639922206,2x_points,0.09493034660686281,0.5856022027344925,0.010000000000000002
M00584,transport,core,United States,leisure,213.68,25.187384106034962,no_offer,213.68805405160518,0.0,0.11426334800253872,0.14739616397007838,2x_points,0.11426334800253872,1.8614950641418968,0.1
M00585,dining,gold,Australia,business,4301.52,468.78847069659804,2x_points,5068.200867636934,0.16999999999999998,0.22135882077204896,0.06741019703433311,2x_points,0.22135882077204896,92.75392736728608,0.16999999999999998
M00585,lodging,gold,Australia,business,1788.4900000000002,172.53719238918657,no_offer,1936.7221240140805,0.0,0.09496639017062918,0.08527884868641825,2x_points,0.09496639017062918,11.439122698752229,0.05
M00585,retail,gold,Australia,business,1311.08,172.2931334505978,2x_points,1373.3657450324886,0.010000000000000002,0.07476263152631224,0.18937752963177115,statement_credit,0.18937752963177115,17.7946909859547,0.19
M00585,transport,gold,Australia,business,657.9200000000001,55.046651874867095,2x_points,632.2641806551075,0.05,0.0911815147361289,0.06915126072912031,2x_points,0.0911815147361289,3.9092170610232713,0.05
M00586,dining,core,Japan,business,432.69,22.587847628523605,2x_points,534.823814047396,0.16999999999999998,0.16046442395539315,0.13891361925451395,2x_points,0.16046442395539315,6.168312192151087,0.16999999999999998
M00586,lodging,core,Japan,business,2228.13,99.34372671018718,2x_points,2594.2887081796393,0.05,0.09281911290894353,0.13327908416122936,statement_credit,0.13327908416122936,23.635575095059195,0.13
M00586,retail,core,Japan,business,104.32,9.73590602919245,statement_credit,126.32138887377162,0.26,0.0794139635569667,0.1670444128758545,2x_points,0.0794139635569667,0.47253576139153175,0.010000000000000002
M00586,transport,core,Japan,business,154.02,5.514522271650549,statement_credit,162.11428444104106,0.13,0.0842372555008638,0.1509106167748631,2x_points,0.0842372555008638,0.7868066510691653,0.05
M00587,dining,gold,Hong Kong,leisure,4959.51,806.0286467489584,statement_credit,5094.132236541174,0.08,0.23675631491229718,0.12458657998542903,2x_points,0.23675631491229718,116.10588736448244,0.21999999999999997
M00587,lodging,gold,Hong Kong,leisure,1078.9299999999998,87.65668662435499,statement_credit,1094.6265741418415,0.06,0.08280086060862588,0.054387868047455684,2x_points,0.08280086060862588,5.325709904375766,0.1
M00587,retail,gold,Hong Kong,leisure,1029.06,116.69748410303104,no_offer,862.9249847460204,0.0,0.08858798032703437,0.20355869413409222,statement_credit,0.20355869413409222,13.136893174275471,0.19
M00587,transport,gold,Hong Kong,leisure,1196.23,96.2855204494167,statement_credit,1331.6367200543552,0.06,0.08754715469318708,0.05007167284844186,2x_points,0.08754715469318708,6.5860339430357415,0.1
M00588,dining,platinum,Singapore,business,2148.32,3298.710250893708,no_offer,2127.9415963789666,0.0,0.25134976294892725,0.09384838968033901,2x_points,0.25134976294892725,54.05596672861273,0.22999999999999998
M00588,lodging,platinum,Singapore,business,1265.58,829.1498478332167,2x_points,1383.4144079450373,0.11,0.09463874195202765,0.044856420545377994,2x_points,0.09463874195202765,8.044847884757656,0.11
M00588,retail,platinum,Singapore,business,414.33000000000004,964.6143116629084,statement_credit,501.0991278549715,0.16,0.07809058891718211,0.22106379050971514,2x_points,0.07809058891718211,1.8109828447267273,0.07
M00588,transport,platinum,Singapore,business,912.8199999999999,813.8420229822436,no_offer,788.4991150023121,0.0,0.10734360319532615,0.06649053747088568,2x_points,0.10734360319532615,7.194146544250913,0.11
M00589,transport,gold,Hong Kong,leisure,22.18,48.70725447854602,statement_credit,23.045880157209638,0.06,0.2539926224140846,0.1783619933472977,2x_points,0.2539926224140846,0.5651267638173275,0.1
M00590,dining,core,Hong Kong,leisure,5265.51,2378.3755739854355,statement_credit,6493.316296627765,0.15,0.24305461719132734,0.1255455802961021,2x_points,0.24305461719132734,127.24923208405272,0.21999999999999997
M00590,lodging,core,Hong Kong,leisure,133.91,92.7336199283125,2x_points,149.60367605852335,0.1,0.10384438094818023,0.15330676653861688,2x_points,0.10384438094818023,0.9991461263324976,0.1
M00590,retail,core,Hong Kong,leisure,2578.6800000000003,1090.548368478796,no_offer,2519.984561251969,0.0,0.07514240833470769,0.17971324925831453,statement_credit,0.17971324925831453,43.61075539169167,0.26
M00590,transport,core,Hong Kong,leisure,417.63,320.12472785436495,statement_credit,458.0895505085757,0.13,0.09506998177334024,0.14652872711216341,2x_points,0.09506998177334024,2.6763391785600095,0.1
M00592,dining,core,Singapore,leisure,699.48,585.1062499073824,statement_credit,799.7530418157601,0.15,0.23947840378224675,0.1373608666123173,2x_points,0.23947840378224675,16.603842465312713,0.21999999999999997
M00592,lodging,core,Singapore,leisure,111.63,0.2098338334057103,no_offer,111.95484342617758,0.0,0.09177124829644791,0.12523092116835313,2x_points,0.09177124829644791,0.6711809336798974,0.1
M00592,retail,core,Singapore,leisure,1251.32,156.26759964927828,statement_credit,1626.8790098107847,0.26,0.08045478990431529,0.2045094062931385,statement_credit,0.2045094062931385,18.708805233927606,0.26
M00592,transport,core,Singapore,leisure,464.45,138.14090204912566,no_offer,472.4960607664364,0.0,0.09970726805715752,0.13688587714601277,2x_points,0.09970726805715752,3.2348348778976166,0.1
M00594,dining,core,Singapore,leisure,2686.6800000000003,367.3921822965244,statement_credit,3503.5611293236316,0.15,0.23137082888987695,0.1382372003053852,2x_points,0.23137082888987695,61.160925427422555,0.21999999999999997
M00594,lodging,core,Singapore,business,1412.6,116.15072404647925,statement_credit,1691.2717265590031,0.13,0.07929644115961533,0.09371183379536673,2x_points,0.07929644115961533,6.378698333848713,0.05
M00594,retail,core,Singapore,business,641.71,89.17100466393788,no_offer,613.3774257276909,0.0,0.09027933127880917,0.27612863925715125,statement_credit,0.27612863925715125,9.263341091724783,0.26
M00594,transport,core,Singapore,business,1499.77,162.5760512411967,statement_credit,1549.9984603211972,0.13,0.07572851206775126,0.09671968077926851,2x_points,0.07572851206775126,6.130192065262155,0.05
M00595,retail,platinum,Singapore,leisure,100.1,538.3379305957754,statement_credit,121.19495072027145,0.16,0.13061139515932474,0.16360904329759585,2x_points,0.13061139515932474,1.0684040786538087,0.12
M00595,transport,platinum,Singapore,leisure,16.75,204.60837247177477,statement_credit,17.731951545272324,0.03,0.4,0.24529776228918285,2x_points,0.4,0.72025,0.16
M00596,dining,platinum,Australia,leisure,5032.88,7428.601552821575,no_offer,4322.3551947585365,0.0,0.25348838683827213,0.11147907379966199,2x_points,0.25348838683827213,127.92879588207236,0.27999999999999997
M00596,lodging,platinum,Australia,business,954.68,3775.185270309412,statement_credit,968.9819807765784,0.03,0.16036604757829695,0.0892970335293236,2x_points,0.16036604757829695,13.598390996245822,0.11
M00596,retail,platinum,Australia,business,1703.4099999999999,1353.6195351493086,statement_credit,1930.7924846728488,0.16,0.10274665568777015,0.18653533865284308,statement_credit,0.18653533865284308,26.129539345756726,0.16
M00596,transport,platinum,Australia,leisure,147.72,326.8753347770674,2x_points,161.9293368408454,0.16,0.12103704113360202,0.1250828312792058,2x_points,0.12103704113360202,1.406951005950683,0.16
M00597,dining,core,Singapore,business,5273.52,1241.4767139651472,2x_points,6759.236947195396,0.16999999999999998,0.24578980847762963,0.14192631391538607,2x_points,0.24578980847762963,129.17369649635393,0.16999999999999998
M00597,lodging,core,Singapore,business,8027.95,1627.7347538189829,2x_points,8311.052952918271,0.05,0.15560286685499738,0.08944137689363868,2x_points,0.15560286685499738,109.76089419622917,0.05
M00597,retail,core,Singapore,leisure,4127.27,1705.754612036523,no_offer,4120.456137666197,0.0,0.11231821189136892,0.13163312326000493,statement_credit,0.13163312326000493,53.19425287647846,0.26
M00597,transport,core,Singapore,business,751.54,168.47106129280485,statement_credit,918.5458713380206,0.13,0.09759420319480051,0.16434917314194472,2x_points,0.09759420319480051,5.043813696282445,0.05
M00601,dining,core,Japan,leisure,15.05,37.49154758473588,no_offer,17.185371993943992,0.0,0.4,0.29238770003341674,2x_points,0.4,0.64715,0.21999999999999997
M00601,lodging,core,Japan,business,31.59,60.485179207118975,2x_points,33.63778944986489,0.05,0.19819162995433579,0.16092468113352418,2x_points,0.19819162995433579,0.593354830830896,0.05
M00601,retail,core,Japan,business,28.99,195.09062125130225,no_offer,26.72357792525892,0.0,0.27143173398048404,0.27476052392751255,2x_points,0.27143173398048404,0.7993067161713078,0.010000000000000002
M00601,transport,core,Japan,business,53.86,103.92783605494166,no_offer,57.180898805933445,0.0,0.13122516513558985,0.13671858559526398,2x_points,0.13122516513558985,0.5788344873043443,0.05
M00602,dining,core,Hong Kong,leisure,3919.38,161.46513131380493,2x_points,4238.881856534275,0.21999999999999997,0.19896973084320912,0.10106831375633014,2x_points,0.19896973084320912,73.98365804067083,0.21999999999999997
M00602,lodging,core,Hong Kong,leisure,1784.1100000000001,110.73600729002919,no_offer,1766.349175406341,0.0,0.08111221414303747,0.14307061796230894,statement_credit,0.14307061796230894,18.6304464255282,0.13
M00602,retail,core,Hong Kong,leisure,1178.15,48.943702619772125,2x_points,1080.2485593565068,0.060000000000000005,0.07437143949038282,0.21442143604671035,statement_credit,0.21442143604671035,18.314473785411817,0.26
M00602,transport,core,Hong Kong,leisure,737.46,55.72784449210235,2x_points,798.4758411833999,0.1,0.08895938249227678,0.11927420086603736,2x_points,0.08895938249227678,4.185178345530532,0.1
M00603,dining,centurion,Hong Kong,business,20190.579999999998,1214.4982306977367,statement_credit,19727.425846285336,0.05,0.06985241276426549,0.026771088298294096,2x_points,0.06985241276426549,68.29038737319078,0.22999999999999998
M00603,lodging,centurion,Hong Kong,business,5994.099999999999,449.79071003766836,no_offer,6779.428889262666,0.0,0.1843566337173877,0.1180688943281105,2x_points,0.1843566337173877,102.63575177984721,0.11
M00603,retail,centurion,Hong Kong,business,22015.63,1391.5520446309606,no_offer,17047.813710249582,0.0,0.05670875535391943,0.02655079214797034,statement_credit,0.02655079214797034,58.14388993639443,0.16
M00603,transport,centurion,Hong Kong,business,6012.18,257.7293020431258,2x_points,6750.258526013371,0.11,0.1819681552448918,0.11666427499871826,2x_points,0.1819681552448918,101.22213643202804,0.11
M00607,dining,core,Singapore,business,106.21,181.95770044862405,statement_credit,122.91083563545436,0.15,0.17592321175484754,0.11987724853589123,2x_points,0.17592321175484754,1.7111265184578826,0.16999999999999998
M00607,lodging,core,Singapore,business,169.19,144.95419142009516,2x_points,177.66380267008995,0.05,0.09534314933871572,0.148427480677894,2x_points,0.09534314933871572,1.0897828923940776,0.05
M00607,retail,core,Singapore,business,1.0,438.0127894438876,statement_credit,1.2496040938891573,0.26,0.4,0.4,2x_points,0.4,0.043000000000000003,0.010000000000000002
M00607,transport,core,Singapore,business,80.66,53.20627253852496,statement_credit,80.11996782649715,0.13,0.10076131754852967,0.14514304986201484,2x_points,0.10076131754852967,0.5719889448157283,0.05
M00608,dining,platinum,Hong Kong,business,5697.73,9.094947017729282e-12,no_offer,5546.753769761517,0.0,0.2278199897194003,0.10106779097079735,2x_points,0.2278199897194003,127.27816480287021,0.22999999999999998
M00608,lodging,platinum,Hong Kong,business,3140.8,0.0,2x_points,3564.3307735225662,0.11,0.08521651385915296,0.0861916909434976,statement_credit,0.0861916909434976,20.485303549840467,0.03
M00608,retail,platinum,Hong Kong,business,207.39,3.410605131648481e-13,statement_credit,227.91729007671282,0.16,0.08964850144554602,0.17420454099261964,2x_points,0.08964850144554602,1.1941143257750144,0.07
M00608,transport,platinum,Hong Kong,business,3348.23,0.0,2x_points,4035.3445973173466,0.11,0.0865844487293684,0.08004816217309055,statement_credit,0.08004816217309055,20.162358963936832,0.03
M00609,dining,platinum,Japan,business,1028.0,2.3399734313217095,statement_credit,1077.8752528394537,0.05,0.2195377516871194,0.05338377410627354,2x_points,0.2195377516871194,21.942177048123046,0.22999999999999998
M00609,lodging,platinum,Japan,leisure,3475.08,291.1050783946181,2x_points,4236.439217717712,0.16,0.10137895337859529,0.06830327711459465,2x_points,0.10137895337859529,24.90059679682667,0.16
M00609,retail,platinum,Japan,business,672.7,2.7693087123592477,2x_points,661.7564214773,0.07,0.10816109884377376,0.26278778107049305,statement_credit,0.26278778107049305,9.21328083913448,0.16
M00609,transport,platinum,Japan,leisure,467.86,34.82107292491532,statement_credit,467.36633401096594,0.03,0.11370084802964386,0.08417196398889469,2x_points,0.11370084802964386,4.044229451097902,0.16
M00610,dining,core,United States,leisure,3705.6000000000004,2749.9026695663315,2x_points,4879.982847010479,0.21999999999999997,0.23067153592954526,0.11260168627025616,2x_points,0.23067153592954526,84.04517322486275,0.21999999999999997
M00610,lodging,core,United States,leisure,5891.14,6328.093884131258,no_offer,6348.466214008209,0.0,0.20995244125778106,0.10739831304983344,2x_points,0.20995244125778106,118.9674069749637,0.1
M00610,retail,core,United States,leisure,1019.99,1052.9165326738362,statement_credit,1321.205899944956,0.26,0.10125989065288742,0.22055663003969045,statement_credit,0.22055663003969045,14.995866848902061,0.26
M00610,transport,core,United States,leisure,898.9799999999999,1046.716083366433,no_offer,823.0890446154477,0.0,0.10239435256048958,0.12575549095083913,2x_points,0.10239435256048958,6.551157007779469,0.1
M00612,dining,core,Singapore,leisure,635.11,274.3103998279609,statement_credit,811.4238390422701,0.15,0.22650447853002428,0.12684716114027003,2x_points,0.22650447853002428,14.087081123104447,0.21999999999999997
M00612,lodging,core,Singapore,leisure,707.47,285.48370523524784,statement_credit,891.6769006076703,0.13,0.09973883398271388,0.1213811611825952,2x_points,0.09973883398271388,4.930117945330071,0.1
M00612,retail,core,Singapore,leisure,933.8000000000001,360.5082517192023,no_offer,1004.6770438748548,0.0,0.09638193590697895,0.23522559108679217,statement_credit,0.23522559108679217,14.358438834821584,0.26
M00612,transport,core,Singapore,business,222.59,29.462747382892616,2x_points,207.28647647594684,0.05,0.09058757291889101,0.15921596156664164,2x_points,0.09058757291889101,1.3067165427219138,0.05
M00613,lodging,core,Hong Kong,business,44.75,96.42130413833796,2x_points,53.84733687921784,0.05,0.14267987231161613,0.11186795514243936,2x_points,0.14267987231161613,0.5424409143133786,0.05
M00614,dining,core,Hong Kong,leisure,1472.97,0.0,no_offer,1701.9469859001504,0.0,0.18368551497367103,0.10370441991705436,2x_points,0.18368551497367103,25.10274035889218,0.21999999999999997
M00614,lodging,core,Hong Kong,business,267.72999999999996,44.057126105427315,2x_points,238.94660473401035,0.05,0.0886488723480595,0.1578442213946774,2x_points,0.0886488723480595,1.5094255112495163,0.05
M00614,retail,core,Hong Kong,leisure,1903.87,0.0,statement_credit,2347.424607447094,0.26,0.08970968054643837,0.21615575208228807,statement_credit,0.21615575208228807,37.38389420602869,0.26
M00614,transport,core,Hong Kong,leisure,807.11,0.0,no_offer,875.3090064539888,0.0,0.08099009327138794,0.1292882951248134,2x_points,0.08099009327138794,3.8085997016323905,0.1
M00615,dining,core,Australia,leisure,1400.86,1565.6871574097127,2x_points,1759.3260453814937,0.21999999999999997,0.23380303396588728,0.10434426868243435,2x_points,0.23380303396588728,32.29873817937434,0.21999999999999997
M00615,lodging,core,Australia,leisure,798.0,1284.2658058018023,no_offer,673.4396306219296,0.0,0.11379029454309587,0.1273230751066032,2x_points,0.11379029454309587,6.906558605446859,0.1
M00615,retail,core,Australia,leisure,848.8,2209.5200460248475,2x_points,923.4232852022778,0.060000000000000005,0.13016576586254874,0.23527186018081844,statement_credit,0.23527186018081844,11.963850590577444,0.26
M00615,transport,core,Australia,leisure,356.94,522.920758084909,2x_points,319.57021291809895,0.1,0.08679890547496617,0.1637480208974866,2x_points,0.08679890547496617,1.933140158428131,0.1
